vehicle_id,battery_capacity_kwh,state_of_charge_pct,state_of_health_pct,battery_temp_c,vehicle_weight_kg,payload_kg,avg_speed_kmph,acceleration_score,regen_braking_pct,driving_style,terrain_type,elevation_gain_m,traffic_level,ambient_temp_c,rain_intensity_mm,wind_speed_kmph,energy_consumption_wh_per_km,static_range_km,dynamic_range_km,actual_range_km,range_error_km,range_anxiety_flag
3433,60,43.96136109758313,86.06716572044508,25.650775329045526,1445.1751094921785,119.4004154227219,23.390327087421085,0.4554616251003023,29.647726861177137,Normal,Flat,1131.9588731695728,Medium,-1.3398719430777986,9.50009044354605,33.59681776933597,181.81210931226582,126.12099169606715,124.86395208308895,114.73548671272351,11.385504983343637,0
6311,60,65.63803085781026,97.48261065945417,36.503969112916295,2006.9684897572376,208.80781898746528,95.21201217361391,0.6894332730348859,16.237610853832653,Normal,Hilly,964.8777367753465,Low,26.879244546282965,14.992051816158723,26.732996923301076,188.33734610927493,213.28555355217188,203.84379642429454,173.82040455690807,39.4651489952638,1
6051,75,89.03629412238786,90.36037140945662,30.578888568176854,1845.165438128219,308.91053161675717,109.86597926277588,0.15691775927867035,38.218552034484894,Eco,Hilly,438.87042346085514,High,8.12951394705794,14.950598617626124,11.585089922753324,195.74295490127105,335.2230252425244,308.2621521376787,272.84196932542807,62.38105591709632,1
7420,50,50.4958407202765,83.15769459734393,36.052808478672176,1550.948708519133,157.49556314531213,90.47579103067622,0.8674806019298573,23.71827856409004,Aggressive,Flat,1062.791246587772,High,7.197711115141374,19.034357548415258,4.741281874635477,219.92036236017458,116.6421583625799,95.46905197836504,103.88408356263805,12.758074799941852,0
2184,90,21.011117604159345,95.48961774569358,38.71736195864182,1643.2975845827293,143.20151016172375,39.31193138251234,0.7373831763138794,23.363741246555893,Aggressive,Flat,436.2231101086447,Low,32.543786597876995,1.781134173809873,13.881604707148885,121.06914478003934,100.31717942154945,149.14693854231282,152.50609773812664,-52.18891831657719,0
5555,40,43.97025572469768,84.1690649125897,34.70109708370736,1577.2156247223454,355.14888142596317,93.59250297145135,0.8240776071124256,33.25026983829396,Aggressive,Flat,778.7377440750898,Medium,10.091561195432535,5.899374335836294,0.2311567408194648,232.3040224272401,82.24300685144998,63.72572062499551,58.64473816958957,23.598268681860404,0
4385,90,22.291023403297036,88.24952296379146,28.735488735851135,1596.87158749983,27.56359712063574,70.2014446856275,0.035366937326901104,32.90368748703992,Eco,Flat,376.5008384436173,Low,32.064164620997566,6.6306039494896325,29.04613505627998,155.32510005044213,98.35860908578373,113.98382894774562,108.30342436768537,-9.94481528190164,0
7396,40,11.497551778175525,91.36151638495724,28.863621690892998,2074.177988652919,336.6137131977735,83.79738132062332,0.7821731927249594,29.046138790344283,Aggressive,Flat,1089.2929624339931,Medium,32.50112140412231,9.637425697085916,3.4163900872351682,171.24122036773667,23.34297255930394,24.536937144290246,25.061738860022913,-1.718766300718972,1
9666,90,77.63977507141236,91.6888582945942,15.260502320414748,1930.2158973930807,371.27938076277064,59.269689464659706,0.7396513694335898,38.323096479884,Aggressive,Flat,45.78005210985911,Medium,2.774747279624389,9.854197402337558,29.7189949490787,182.79572326868322,355.9351167273448,350.49135650045224,328.5523375497456,27.382779177599218,0
3558,60,31.458133044582,81.38064233014543,32.99835073335368,1522.8458279451843,225.26438258003543,39.03116631903819,0.02028419497152356,25.292089314126887,Eco,Hilly,815.5589259023803,Medium,9.642361253579693,16.447162258287882,28.21065928987715,152.88846417935062,85.3361024558419,100.46865552938269,90.31640736774169,-4.980304911899793,0
8849,50,10.180634125507664,96.73608983406086,37.3460689690864,1687.0382392622341,278.3882364441044,22.27738785012671,0.4508361411017555,36.51708643484962,Normal,Flat,230.17467583441143,High,23.547852810762592,11.228651647006442,16.735806223020614,114.7023985217578,27.356520481467086,42.929997542553686,34.05019662505519,-6.693676143588107,1
3047,60,88.51891217816305,89.58861519875724,21.333217095173175,1950.3063063839463,344.5791178177727,94.11789164707633,0.30472621401125166,21.464980459317225,Normal,Flat,114.29394115655698,Medium,44.12743176943341,14.6590896571354,39.92018216142925,193.86553808482273,264.34289203140116,245.43671369190744,227.39664096160288,36.94625106979828,1
3747,50,49.94099546418153,99.78521399435786,28.903741432426937,1293.4462160857433,174.21115026776417,62.66722487871064,0.2556512537463298,31.668851091285834,Eco,Flat,697.5640413521024,Medium,12.239065328075533,11.406846804556816,10.596941438795472,140.83948496844135,138.42702554123915,176.91675458062275,163.48475367857245,-25.0577281373333,0
1189,75,31.497389166990267,94.34884815895184,28.761736422748555,1949.7225026114663,351.51516817979694,44.212336107882734,0.15703210389437028,13.193060266025752,Eco,Flat,878.2393779984233,Medium,38.00194820518,4.917477141768522,37.87882203443332,185.39706482587798,123.82259949665747,120.2180192568364,102.46350649705418,21.35909299960329,0
3734,40,33.65109751198773,99.85137808567836,33.246880394465386,2294.536551001651,148.90453755079963,82.29055861021001,0.25334083537176033,34.76666508363909,Eco,Flat,1189.5815398699588,Low,38.206900844517826,19.867106459555597,20.369356087856644,188.16866876021558,74.6690769037226,71.42758638419923,66.42010561034733,8.248971293375263,0
4005,40,31.648410397454523,89.06950496130219,31.026685322933105,1878.7898944179465,122.58856674153043,99.25521319296385,0.7621230851402097,17.347403065110143,Aggressive,Mountain,148.43576138347026,Medium,10.774455246835473,15.498497533006146,31.622896990188536,207.36392356877522,62.64240548696451,54.37605921800514,52.498674986553425,10.143730500411088,0
5658,75,27.51005450703448,82.81562814481356,23.61648675852424,1754.147527553705,393.28021652346007,72.88337160176134,0.9078195434162282,30.409007507768077,Aggressive,Flat,276.54806812715987,High,43.17614795614544,8.54886608700519,15.718349499259418,218.8232128646152,94.92760184575499,78.08572092763997,69.08728522478638,25.840316620968608,0
2899,90,85.71036021168668,94.54618754059294,41.278481565521034,1420.0703003992,12.459198659698867,96.13677494207009,0.35108983566540486,16.283621035159776,Normal,Mountain,1175.6999094367059,Medium,-2.1551468081027494,11.061914342344139,1.2034019237639937,193.29996748074484,405.1793895372952,377.3010987390783,339.4291817886694,65.75020774862583,1
8734,75,25.329847093288258,95.55520564966233,18.32164296611208,1224.1573657837448,127.82431875000367,53.857743939642596,0.2853913953325523,38.363123414789335,Eco,Flat,274.3372754241334,Low,8.038956011325775,8.704186719318304,38.87282973801227,148.91476329582602,100.84994783640254,121.90188674907073,124.61064306714474,-23.7606952307422,0
2267,75,60.566921549145874,97.05670535764992,25.75740303407224,1672.5269643547351,183.4200251460648,85.30419067999982,0.2931692376631495,11.674631705846398,Eco,Hilly,745.3065310044212,Low,21.072064199342055,0.46223644004420583,8.491738948687866,175.25800518672506,244.9344108006395,251.5616556124911,244.50627560895225,0.4281351916872609,0
2528,50,16.95882202049686,86.02898051212621,20.67770765035366,1923.0379944202712,124.35370950074312,81.60681445334437,0.534310334680201,23.447528642934223,Normal,Flat,801.3000728089884,Low,-0.4961675057270476,1.9220360702002193,18.009378718049362,198.8319967345103,40.52639358638726,36.6880128216486,36.005664010200114,4.5207295761871436,1
4556,75,95.45692385607401,90.21367968230655,32.49015865357051,1759.4678510450717,112.8651564764643,37.330015630239025,0.04561890425473336,18.809616259007385,Eco,Flat,971.065583714422,High,35.2291894089689,1.2240872620807042,37.968803839750905,125.03597924734015,358.81334800875777,516.5425426373852,494.7130162449975,-135.89966823623973,0
4890,40,64.29825140013295,97.15011146720796,33.250808071932724,2106.6231489567886,148.27229089082778,93.8422333202277,0.5746351467390267,23.718143180844546,Normal,Hilly,437.27832533295623,High,4.198166188175389,6.84075292098238,20.281007017821956,191.59965879032382,138.81293979265504,130.40904832728108,118.79539631426576,20.017543478389285,0
9838,60,91.28372600820639,97.29472473223798,29.18271236678331,1892.2539421774861,159.22439957809962,96.02262329425974,0.9201658058469137,13.074989566691158,Aggressive,Hilly,156.47818946098963,Low,40.149027495992655,17.615624881984388,34.74275380620553,203.84906980362646,296.0474998167158,261.41178872360416,270.5073200920474,25.540179724668405,0
6393,50,45.80900015279457,80.51367686112282,21.512112001193557,1600.6151597584867,28.64162831851722,85.66895180142438,0.4924579911494801,22.628764520677052,Normal,Flat,56.90975857965035,Low,43.752296303376234,11.556881379703597,13.214590529153089,208.14997056544453,102.45141765647855,88.59600185419202,80.85940125383652,21.59201640264203,0
9792,50,82.96048510861702,93.41833568106983,23.47151703774117,2114.5523916655966,310.09678783624224,57.95233004053801,0.39848141305049434,9.614757133968215,Normal,Mountain,106.2165799549915,Medium,31.736921060880917,6.614307238534236,33.27392844696453,170.91987922156423,215.27862350392166,226.71530314197037,216.24740105459196,-0.9687775506702963,0
9433,90,86.82890315043801,92.03374699141564,36.24541095736877,1947.9052504629863,67.29873734664258,74.6188222564744,0.039717763901423786,13.088148149341365,Eco,Flat,671.5234838135003,Low,26.435150646905573,12.184290676607288,37.94106040819984,188.47127433559177,399.5594652044772,381.60034726960015,328.1221755179811,71.43728968649611,1
8513,60,73.2654362060803,81.66675554722411,29.441662043690297,1405.3845734732192,16.408618958161057,63.82324600649148,0.5477096592200433,28.51781907931535,Normal,Hilly,436.6816928918915,Low,24.270679102649584,4.552235272037112,21.353755575331675,154.86361854005528,199.4450156234234,231.81753823562306,227.45146344751018,-28.00644782408679,0
3612,50,18.36527198083357,98.60272159023918,26.81686341913586,1551.861646127167,236.15166371809252,20.296454683190504,0.13639488171443293,21.40920594078833,Eco,Mountain,990.2188540458346,Low,30.275076951745007,5.711054143745438,35.63191937450459,172.21967118172242,50.3018277793098,52.57430198389959,50.29824995066447,0.0035778286453265196,1
8041,75,11.447207776531537,88.90744587685141,25.124063121987476,1677.2056450756568,267.4374547529732,21.13003550977744,0.46158014270151804,22.39170641025315,Normal,Flat,487.22415247387147,Medium,39.06591810319726,13.358859240379887,14.314245751421396,150.00509956042998,42.40591690971042,50.885370338178895,46.863189652325595,-4.457272742615174,1
7235,50,25.170370485059962,93.4851542025481,29.1607127111016,2241.5016607135035,304.11166568078016,39.691989314002335,0.30893639564475306,37.60850052988254,Normal,Flat,624.4583393006311,Medium,30.63311961329876,4.101568387850419,34.59023884947946,142.30580171693273,65.36266572586378,82.67603772092413,85.44141066593836,-20.078744940074586,0
6486,50,20.628708127001058,97.65595591006232,33.98557143074305,1985.0265753517594,35.11372770311745,111.30140338022015,0.2608432979654569,12.526452412769437,Eco,Hilly,1140.397308380438,Medium,34.85413300249336,13.78520319044435,10.806927312076677,190.3797631742188,55.958783648109986,52.90783478621233,47.56783783627905,8.390945811830939,0
8099,50,75.26238977798593,82.6024214172777,28.286725807645073,1542.3448184637546,68.68999503069082,83.13903522809773,0.9575243063007103,24.311479792616684,Aggressive,Flat,638.5515694627409,Low,9.010236936540178,16.7006748948319,13.128089081597697,140.8372918252611,172.69043436979462,220.71056453662678,207.45125474178917,-34.760820371994555,0
1775,90,60.130613862040846,97.11686287009468,33.02981560952988,2592.0826906287884,72.9269640274897,58.98639366451585,0.7876916105746014,23.60333341062654,Aggressive,Hilly,955.8528638620111,Low,36.29963630768948,2.5550451668330654,9.602967442875144,177.61118107158353,291.98482903672175,295.91194039426773,254.79767711237838,37.18715192434337,1
9226,50,57.33557780910452,94.48611259462314,19.06077745928907,1996.5219553128136,237.45611030394082,80.70972156689125,0.11952464250612405,20.581167554308106,Eco,Hilly,915.3682498479469,Medium,3.6632053932887203,3.3367102094780465,24.672107642092268,212.87195073938574,150.48377390413404,127.24588283548086,140.57786173866782,9.90591216546622,0
4152,50,32.75805702953265,96.79184643914319,37.94056321880363,1503.2748252621445,355.8885654461906,26.38935268303136,0.31625397815139056,34.05061351393534,Normal,Flat,306.55201792537775,Low,-3.6016109395459805,7.126039823758781,28.725115116113468,169.9840534271889,88.07535626797831,93.26500814987814,80.90509754620781,7.1702587217704945,0
2585,90,23.914678306333748,89.89671410347741,29.734280444651326,1725.5788375711293,282.5708198481028,30.436018201478035,0.7033607972560804,24.84030908922465,Aggressive,Flat,646.5272878476634,Medium,20.101690289139544,1.466281033274599,22.537348160623104,194.94546735809706,107.49254992905591,99.25164841964929,90.84692410496802,16.645625824087887,0
4943,60,28.58931727920063,80.66969707075489,23.135215920442583,1670.6622820987452,125.88297047105108,28.09226144344678,0.8235588422514636,33.714702182917975,Aggressive,Hilly,178.51196733405433,High,16.22524289167287,11.049059762392286,1.3922380637528509,115.67080431257284,76.87638547909377,119.63044147980204,117.73779870050413,-40.86141322141036,0
8555,40,46.02493066730321,93.41031687421264,33.08600787439589,1589.945464463019,341.26407419656755,101.70531870014422,0.5265086920582914,35.100926378620684,Normal,Flat,277.9920431890297,Medium,10.698109353104762,14.529163137734482,36.537206645654315,196.20505977251497,95.53785239436576,87.64714554723639,82.87625632114327,12.661596073222483,0
4073,90,76.61288860848576,87.49064856840349,31.265894293690053,2125.8296575832833,267.9174436442087,119.98929165589638,0.9002995343464175,7.4931509174873785,Aggressive,Hilly,1155.9159204090083,Medium,3.4422557350696152,5.668905075193866,35.679234655557664,224.283498347565,335.14556565276354,268.9729840222656,255.81077932398395,79.33478632877959,1
2021,90,32.906495488282296,88.04831668725768,22.135810679337382,1768.143055971176,275.3788179298675,42.35660806559474,0.3615801257368616,37.82412177432703,Normal,Hilly,201.07999004950793,High,15.872576342385806,15.003599336120965,16.701538348994696,136.62577369305964,144.86807679100477,190.85896546110823,191.3361030187237,-46.46802622771892,0
4843,50,72.87517011328481,88.8252440301276,29.149150202434633,2032.3571464010536,382.9440561502227,68.26836537123881,0.07612953780515919,31.70945941406829,Eco,Flat,1153.250088674099,Low,31.250433546127006,7.394415529756142,20.912083975581687,161.09164161956232,179.80985469582177,200.91528970623855,183.00820838303468,-3.198353687212915,0
8989,50,54.23606383643591,89.85819271563635,26.375575913914282,1768.9439290046253,380.1458565163302,33.263863410657464,0.9415150777498785,21.951536334017696,Aggressive,Hilly,842.5350076051836,Medium,36.9235581827605,10.066860011352237,9.687926720880768,182.2941287527641,135.37651878755594,133.67283712581218,135.19203380235922,0.1844849851967183,0
7873,40,89.68967636597137,93.23868465131874,21.12584136783764,1710.2018314535246,154.2690760252812,108.17695863533437,0.41375351684301565,33.69819099849268,Normal,Flat,1038.542437027764,Medium,12.711319998370545,7.7116253286393714,18.677223402988297,167.97411117571232,185.83438780368084,199.13895998932466,176.24966259171836,9.584725211962478,0
6675,50,30.962310480013006,94.53551352503749,27.04876703290624,1650.6885616962632,254.33399865225942,35.583904699274456,0.023079893242602068,13.045969624905137,Eco,Flat,256.61874752259257,Medium,-3.1135975602299704,17.274715060521707,27.559703234461196,166.9650743499692,81.30660892082443,87.65419751841111,85.53639527269682,-4.2297863518723915,0
1161,75,50.5771014355848,95.5368457272325,22.68281499569192,1804.5458325194516,80.8081185903267,72.49105848724568,0.7191999358137346,33.679387092979326,Aggressive,Flat,463.73036238755583,High,3.580973853577678,17.095746948572486,23.6492381403321,173.89257277507699,201.33236404925233,208.40352724978177,218.4948461743068,-17.162482125054453,0
5297,50,18.699829044910395,93.43212382202944,21.437721727340787,1605.2651552165219,164.76490158207565,78.13455860204351,0.2517818588154572,24.470457570112636,Eco,Mountain,1003.9409660533738,Low,5.830361883142276,18.411722517627673,36.352356060425926,183.49172817522228,48.53235396596806,47.60881485367082,44.08672490714594,4.445629058822121,1
1995,50,40.16378283600886,96.06958839841488,33.47964830860708,1792.3819891394148,109.3651923484007,68.06167801303127,0.09101547466502158,20.548084527751882,Eco,Flat,942.8391929266064,Low,38.59194463568994,4.010854888346622,0.32088869994855607,203.054085121489,107.18105793274142,95.01207728153085,86.80773770234131,20.37332023040011,0
8629,75,55.61923996289827,82.44298415781202,32.139969723202626,1657.5142945956588,146.94598016201667,26.102407262655575,0.8440655198062046,24.98178063951591,Aggressive,Hilly,859.72078983605,High,5.235740208025195,10.031848981139715,39.11586398229805,159.83492555534994,191.05900496378194,215.16336791843077,216.892347331324,-25.83334236754206,0
2016,40,75.94661929022132,96.73635332395679,28.20241775434339,1463.901789669023,270.1625454749522,88.53825598067395,0.24257222533414846,30.07845104255706,Eco,Hilly,357.1782519711667,Low,-2.6511904770401786,14.567111796174911,23.322215094439706,182.22873403726373,163.26219994264181,161.26543459203407,170.0814415273665,-6.819241584724693,0
8869,75,27.82694080527686,87.7455817431892,14.3085150358231,1710.3953477839134,84.09807092819386,108.57352411390201,0.5433716840197882,14.707384734580026,Normal,Hilly,567.3140174977747,Medium,19.31594689494864,10.219385836183841,14.232080598402472,186.8916515310834,101.73712954551283,97.98556098235659,90.42058266140246,11.316546884110366,0
7439,90,29.628291556581928,90.5755335152796,29.49953243278843,1355.457132246835,72.13159168333804,29.003688185745705,0.6122655646616831,8.411971958251472,Normal,Flat,565.0788676248702,Medium,-1.1541892001301743,14.84265570896792,2.8652932683516585,195.63125080574753,134.1799157441831,123.45872520099113,125.71506678136865,8.464848962814443,0
8892,75,66.84200564689445,88.67558800989772,35.323462203046,2138.978629901155,151.7353614701575,92.80574932872574,0.94501370927116,36.73822262519882,Aggressive,Flat,1134.9143099728258,Medium,-0.12872165022276416,10.197314121818692,38.7070230993106,197.83811032283472,246.9689231041362,224.70092383213355,212.53787277287992,34.43105033125627,1
7863,60,44.42120051088804,89.51434408816411,38.47665422558069,1925.521070372321,39.25517409241897,102.1139382737603,0.39648671639799804,38.2683035040273,Normal,Hilly,776.4695578012423,Low,13.491644997420742,15.356828461112526,34.00295166259208,179.67274355356034,132.5444875780321,132.78590448491548,116.6732071367546,15.871280441277491,0
8916,90,53.38853805091131,85.70855370248947,37.12305119604272,1683.9073846689278,325.5574979634055,36.32107099526813,0.5014069063616703,26.863956263166262,Normal,Hilly,410.7101461648709,Low,38.04249848455529,6.679113776601053,20.65296581090778,179.72232058156266,228.79271903169672,229.14621451827756,246.84054895193086,-18.047829920234136,0
9529,50,85.25213819008665,83.39901821599345,21.671982428625203,1357.8063002813558,383.3994368815313,119.40889139269912,0.30168835905638425,22.872778492417332,Normal,Hilly,614.7379289417099,Medium,38.57242940318548,9.494536613201163,30.035595099761743,223.71112295089276,197.49846182965075,158.90905494735156,161.51091659169387,35.98754523795688,1
1878,90,54.91749709580726,82.09789466086544,24.5556686636764,1803.605487922355,320.534699900202,49.804657274546315,0.46641758248446297,6.887082130103899,Normal,Flat,1064.8788307892366,Medium,33.743785839855285,8.29917668670976,36.36328734890971,196.66978792615615,225.43054458049843,206.32298662835493,182.78955559883227,42.64098898166617,1
5887,40,68.7249442548254,89.02797678136135,28.833757165972255,1856.840219540173,212.56322453903547,50.98010463346329,0.007069025229159975,19.55072251693233,Eco,Mountain,866.1550798656566,High,1.2750255358602178,2.728943068181009,21.96783063799442,190.78110825548993,135.96539425375443,128.28194148500833,106.54883677248985,29.416557481264576,0
5859,40,69.1097537493975,82.50521993103877,29.46316056218278,1904.5969645713524,269.6546555070702,76.73532468917668,0.8586977847189601,16.910235854539742,Aggressive,Flat,731.2059788934624,High,15.742953038351349,18.62313752146141,17.629919100293705,173.7842842656073,126.70923183275491,131.24122141584022,132.86555921143832,-6.1563273786834145,0
7331,75,82.32507486604165,84.89976945095881,30.212613971711217,1606.655415960333,322.23135330500304,101.90507057943054,0.0659518565639764,18.418569863087306,Eco,Flat,648.7874208499236,High,5.676432472606113,4.622618231625082,2.7150525315617013,193.11800349594174,291.2241615066609,271.4420619634282,295.03492462382275,-3.810763117161855,0
9571,90,67.43255396419218,82.6723177125233,37.83714329522625,1852.5132290334209,27.291359301040252,65.86691396021816,0.246087237248238,30.17740655738318,Eco,Flat,608.3662693007258,Low,1.839444396024125,0.22728592947077297,29.782239297130012,164.609255287715,278.7402762747284,304.80211845776813,296.8531379982468,-18.112861723518392,0
9684,50,15.832884308847625,82.1824246315058,31.368210234375844,2277.6588914622016,167.24959954025303,74.58488643326406,0.719103462548515,17.643746485516665,Aggressive,Flat,543.9055425752406,Medium,30.709593251078786,13.702809412079667,26.209326953173328,186.5487811260614,36.14402281697836,34.87518957660564,32.49566780075204,3.6483550162263185,1
8208,40,40.79556844181562,97.64922295695503,38.49608918036299,1670.0502598701032,57.51217334953278,81.69748780783755,0.6415491485786813,32.68917459853352,Normal,Mountain,1069.1138238345945,High,5.811966238034088,6.533132459455189,27.678459283868484,196.0966567535258,88.52567907623491,81.25902041129919,86.02788457693842,2.4977944992964893,0
6276,50,99.0384565158289,93.48051906017369,24.581942492413177,2058.7538259896896,36.29719334657446,99.25773774763015,0.7517565169823626,39.67691209679801,Aggressive,Flat,46.35966396651572,Low,44.276240658005804,7.306465815529657,23.857824669263927,189.36000256896395,257.17128672272577,244.45939470893148,225.52767750070967,31.643609222016096,1
3062,60,27.68592599271269,98.47518223737836,27.273979600745925,1796.461061079663,303.5892237144104,84.67597197227192,0.5052444497638215,24.12092734159117,Normal,Mountain,364.27472175065145,Low,34.72293539569301,18.93100896422826,15.192671436707839,215.6770823675259,90.87922025143176,75.84607259005072,68.88079282021171,21.99842743122005,0
1064,40,62.805617057321975,92.88024316465822,27.02898907800237,1764.5765255498072,343.22834110438055,36.91363698199673,0.9285979519841482,14.715903159886018,Aggressive,Flat,850.8308074195368,Medium,34.8545321167574,19.587876462724736,34.04436587412499,159.26150930244185,129.6311329864549,146.51125711266963,134.20830368002564,-4.577170693570736,0
9006,75,85.86465758895353,96.87902048067694,29.60567440204687,1832.5779079634085,33.518333356614875,80.0145460076701,0.9449948133495502,38.52498559136522,Aggressive,Hilly,1051.4022583413846,Low,30.74417738336384,1.2483478646903179,27.923563251713304,179.25954673220463,346.603496713606,348.0351844337266,345.6755850775434,0.9279116360625608,0
3568,60,62.79027046726186,91.1059717853928,20.504661362771607,1665.894761823407,71.52072507155052,41.28570157445321,0.7579119454052508,30.61280075357313,Aggressive,Hilly,1162.0309593208012,Low,6.625139357928727,0.8097694479574713,15.528264773685079,187.01507566338327,190.68562031958476,183.5328597749279,173.68520620648775,17.00041411309701,0
6463,90,43.50432323140095,89.2526010135045,43.449674711839464,1835.2294543835571,88.32845907812955,63.5961377738871,0.3217035525098252,12.868594398595466,Normal,Flat,1141.675485037164,Medium,5.054752912734733,15.035944754467373,31.730628433933695,173.16029850424297,194.14370018673824,201.81223025990914,207.2722878345025,-13.128587647764249,0
3027,50,17.220570644593515,90.56954802006794,30.675089974485864,2041.4331991524596,342.78123905288214,106.57634921430092,0.04115616091692487,39.803258394688356,Eco,Hilly,451.13284462474263,Low,6.315740483214615,19.093019115549318,39.29340759088821,197.68345447062975,43.323869442457905,39.44840260165037,36.98920923303773,6.3346602094201785,1
3695,40,42.549841228248546,86.4045098895355,21.99577058601262,2025.635646615561,365.42758592794996,32.37768167958856,0.5493300356700749,5.3587145169131265,Normal,Flat,1050.8991634210422,Low,20.744742386412522,3.8356345532238545,16.361671417717698,171.48750201299057,81.69995949343038,85.75547801555507,84.882856139741,-3.18289664631061,0
6258,60,26.38607604168606,93.15944781987582,22.38883322329983,2087.3450043579824,305.99003032345576,56.19058116950767,0.009058549919154335,25.15973749391451,Eco,Flat,658.0705252178628,Low,1.7245542133585694,19.000001190191483,39.80609590699713,167.32785378643666,81.93707580589093,88.14237027078795,86.48619411314814,-4.549118307257217,0
6618,60,96.4776534653782,97.9434980334136,30.56210185418456,1644.0835475998413,318.550702253844,76.15673242460184,0.8093920159451912,28.956788751739285,Aggressive,Hilly,445.6788467607565,Medium,30.782948711021398,4.0995703767126095,27.45021291228729,189.98974813318435,314.97862874848767,298.41690792170175,247.97656221119985,67.00206653728782,1
