Timestamp,Machine_ID,Machine_Type,Temperature,Vibration,RPM,Load,Run_Hours,Temp_Anomaly,Vib_Anomaly,Load_Anomaly,RPM_Anomaly,Failure_Flag
2023-01-02 19:00:00,18,Lathe,69.43163147793051,1.1569623949613876,1363.1547578459936,47.437139575502925,4793.75842643117,0,0,0,0,0
2023-01-02 20:00:00,4,Lathe,53.20497207086596,0.7631222099331456,1236.3573212502272,48.17958618996275,5081.066651050808,0,0,0,0,0
2023-01-02 21:00:00,25,CNC,57.916964843406674,4.575011212745323,980.4588903222157,41.279542951630944,4465.089498625008,0,0,0,0,0
2023-01-02 22:00:00,14,Milling,68.12834452136138,2.450652776569177,1665.9362339040279,73.17413662528662,5205.803013785769,0,0,0,0,0
2023-01-02 23:00:00,50,Hydraulic Press,82.76263987873554,3.4062890280979783,1859.4779197650437,47.86635876244027,5580.096737514467,0,0,0,0,0
2023-01-03 00:00:00,9,Lathe,73.71206763470059,5.139875870093423,1023.0207984737297,91.94190045646565,2598.2660305191644,0,1,1,0,1
2023-01-03 01:00:00,26,Lathe,70.18230997137117,2.3246348024425303,1388.8665195009978,98.97385148008073,4671.45220760872,0,0,1,0,1
2023-01-03 02:00:00,2,CNC,69.80469610532897,2.2470270187426156,1299.9245009421754,69.75212360686452,4633.420486293073,0,0,0,0,0
2023-01-03 03:00:00,20,Hydraulic Press,62.86371106795533,2.8414058971736114,1665.4107450960623,66.98043675700796,7321.068510688198,0,0,0,0,0
2023-01-03 04:00:00,28,Milling,64.56016586627317,3.0353192405039913,1401.4041936141996,60.88434852443037,5860.071180100724,0,0,0,0,0
2023-01-03 05:00:00,47,Drill,74.27376045470797,5.265061620307016,1896.894171125345,78.28161673056118,6500.059619051962,0,1,0,0,1
2023-01-03 06:00:00,7,CNC,56.146394815555055,4.878984712912936,1384.682042709945,76.48162552088303,5558.115867341191,0,0,0,0,0
2023-01-03 07:00:00,44,Milling,75.93054050283021,3.7450504990880966,1129.0849621392285,60.602927255635244,5082.357702163063,0,0,0,0,1
2023-01-03 08:00:00,8,Drill,66.11492932881147,4.739296522796241,1359.3584024367563,60.58999910419019,5364.157343575409,0,0,0,0,0
2023-01-03 09:00:00,47,Lathe,78.25557074869565,2.786137184918573,1392.415619952374,78.68822999899598,6122.974393361361,0,0,0,0,0
2023-01-03 10:00:00,35,Lathe,79.61093457232083,3.3589974806261744,1657.8299836483984,73.2727709338226,6750.118291445129,0,0,0,0,0
2023-01-03 11:00:00,14,Hydraulic Press,53.2691598749426,2.638183626553566,1387.9442833903547,83.1133256643021,5302.051175072017,0,0,0,0,0
2023-01-03 12:00:00,17,Drill,64.18419236772782,1.4515579409044326,1632.0289540201134,96.48354097024963,4377.068599672133,0,0,1,0,1
2023-01-03 13:00:00,36,Lathe,61.444723120593764,4.444649690152314,1262.8547183732944,86.77549365998004,5924.574329968003,0,0,0,0,0
2023-01-03 14:00:00,50,Lathe,51.87272034926857,3.6380384807878325,1411.5969960616032,58.260742482022465,4146.826105440428,0,0,0,0,0
2023-01-03 15:00:00,40,Hydraulic Press,59.674667237905894,3.0216881681083967,1264.4897169862436,85.54734603104063,5390.398004344562,0,0,0,0,1
2023-01-03 16:00:00,4,Milling,94.4125584526534,2.9970385808253894,1246.0075230971586,67.00147163873275,5681.313717933492,1,0,0,0,0
2023-01-03 17:00:00,2,Lathe,76.0950989621244,1.19254215491219,1882.4500671852038,86.65938344126158,4891.92399579226,0,0,0,0,1
2023-01-03 18:00:00,6,CNC,89.17287968605754,1.8270296002167417,1285.4611285622193,93.19427623302852,4095.179615073658,1,0,1,0,1
2023-01-03 19:00:00,42,CNC,78.29098440018336,3.40338380413683,1395.7185653556705,54.99636094779413,4545.448823831045,0,0,0,0,0
2023-01-03 20:00:00,4,Milling,62.58156838991525,2.365064799270593,1813.3813379848289,54.31870069179739,4683.579278667221,0,0,0,0,0
2023-01-03 21:00:00,29,Drill,66.18228803325957,2.7387443505390117,1725.000418881459,65.95749449644872,3946.4074852796166,0,0,0,0,0
2023-01-03 22:00:00,18,Hydraulic Press,75.88436180240308,2.874412722265078,1992.3621649984602,43.092032418881004,4613.903844295462,0,0,0,0,0
2023-01-03 23:00:00,26,CNC,74.37506203473036,2.1810374771794674,1644.8405593512534,81.1411563566144,3548.035913299618,0,0,0,0,0
2023-01-04 00:00:00,44,CNC,64.22657984291666,1.8384980159711395,1319.8801830941827,84.98206477440166,5591.127941955271,0,0,0,0,0
2023-01-04 01:00:00,34,Milling,54.90006829420793,1.0651708428895519,2117.14339468677,60.72580031811346,5333.340720026706,0,0,0,1,0
2023-01-04 02:00:00,10,Drill,102.87761187388739,2.8241780651861514,1674.6242233665805,67.91711518580355,5265.698337097207,1,0,0,0,0
2023-01-04 03:00:00,36,Drill,68.58850327657194,3.7423302571323402,1453.5913983595,75.42139522751373,4614.102381131628,0,0,0,0,0
2023-01-04 04:00:00,14,Milling,66.7426110681738,1.0276390293360598,1517.239664910156,44.41587076093003,4747.950979515761,0,0,0,0,0
2023-01-04 05:00:00,31,CNC,71.13334463905302,2.9711426098802085,1553.7844738352144,82.67785203192756,4171.0545957964305,0,0,0,0,0
2023-01-04 06:00:00,48,Hydraulic Press,67.57271410688972,3.3373719032298728,1428.9564375632026,71.6021002449427,5505.170723470679,0,0,0,0,0
2023-01-04 07:00:00,15,CNC,71.22728907705483,1.8125035155250264,1087.2433194248497,77.45573693336334,3642.1599608486176,0,0,0,0,0
2023-01-04 08:00:00,8,Drill,82.8694728611642,4.706570173857706,1988.0163156739745,83.42983485105299,5083.764232995131,0,0,0,0,0
2023-01-04 09:00:00,14,CNC,68.75451520313577,2.5371415571539107,1493.4497771475687,80.53352444638934,4366.302533222508,0,0,0,0,0
2023-01-04 10:00:00,23,Hydraulic Press,58.37289560672239,2.8784883738521865,1555.048953810793,45.71929532113791,6757.310382365593,0,0,0,0,0
2023-01-04 11:00:00,40,Lathe,68.38356205521389,2.8064765992824254,2123.443217818344,86.95552456694767,5526.782579980677,0,0,0,1,1
2023-01-04 12:00:00,21,CNC,65.3559821859009,0.8750706928907328,1295.0144210347244,76.60279491002419,4999.554576787525,0,0,0,0,0
2023-01-04 13:00:00,16,Milling,84.23898937246851,4.210502486020853,1696.6455974142314,82.89285052042302,3893.976799319362,0,0,0,0,0
2023-01-04 14:00:00,45,Lathe,81.7111906473757,1.8533774778969152,1262.310394929005,55.6901035007253,3636.4808723243077,0,0,0,0,0
2023-01-04 15:00:00,18,Milling,71.07525000430799,2.7161753815131164,1596.3063487636316,53.28563315105545,5495.800260357219,0,0,0,0,0
2023-01-04 16:00:00,47,Milling,57.212641451807436,3.7171932015335947,1560.4517238754074,89.56553667164718,6798.795320275053,0,0,0,0,0
2023-01-04 17:00:00,24,Milling,57.741077365600546,4.753084111373441,1737.180329142095,63.423351094171615,5408.9533926440445,0,0,0,0,0
2023-01-04 18:00:00,26,CNC,70.15123261584553,1.7040812617237928,1862.4506153071,74.5208033443047,5175.290522142549,0,0,0,0,0
2023-01-04 19:00:00,25,Drill,73.3632296932128,2.4642196972866874,1326.1436726400984,73.095728341973,5189.746760815775,0,0,0,0,0
2023-01-04 20:00:00,45,Lathe,66.25377180673945,4.658902356008584,1925.0024522171755,75.11000934718113,5103.018633356431,0,0,0,0,0
2023-01-04 21:00:00,41,Hydraulic Press,65.19830415792765,3.5564566551305363,1946.2442815683937,44.17038564798965,5203.338067816872,0,0,0,0,0
2023-01-04 22:00:00,29,Drill,64.07200766821353,3.80540563086193,1425.0043845919472,58.14841873699514,4314.840926265957,0,0,0,0,0
2023-01-04 23:00:00,15,CNC,69.76606039756054,1.7386419170685987,1498.0252255790613,43.98883236918506,4026.4328023942835,0,0,0,0,0
2023-01-05 00:00:00,45,Milling,46.172376479269346,2.54494856408813,1351.6949640151684,68.80965851611926,5109.233234769391,0,0,0,0,0
2023-01-05 01:00:00,1,Hydraulic Press,58.9867337123029,2.7985974811434833,1408.3676358469086,94.12592082441934,6493.417714306342,0,0,1,0,1
2023-01-05 02:00:00,25,Lathe,63.72949154552649,1.9705262911884311,1138.9573034249795,63.35057099885674,5777.030633374757,0,0,0,0,0
2023-01-05 03:00:00,7,Drill,82.0750319495192,0.9905164491913117,1733.2607316987571,86.94698523583844,3766.5770057277623,0,0,0,0,0
2023-01-05 04:00:00,9,Drill,61.861863580710704,2.387401729483685,884.9118322425685,57.234781536101806,4744.810738088384,0,0,0,0,0
2023-01-05 05:00:00,24,Hydraulic Press,71.80468141831207,4.625145839501315,1290.871544771194,91.37594632220834,5728.996512219036,0,0,1,0,0
2023-01-05 06:00:00,1,CNC,72.26542750930996,3.0710081586725955,1486.1513846791297,65.17018653246785,6516.8692891551245,0,0,0,0,1
2023-01-05 07:00:00,44,Lathe,82.97916505660763,4.649149096288052,1889.939199128382,61.313044939053825,6791.287453684189,0,0,0,0,0
2023-01-05 08:00:00,8,Hydraulic Press,82.6257740696415,3.2148250970754235,1336.426629209428,81.84877627226776,4789.283740343819,0,0,0,0,0
2023-01-05 09:00:00,24,Milling,69.42497031205083,2.082350724494445,1628.3555013307734,70.76543693534695,5824.230956192248,0,0,0,0,1
2023-01-05 10:00:00,11,Lathe,65.24515258810557,4.533142815878066,1475.7047656649308,60.239202684110936,5249.271692841862,0,0,0,0,0
2023-01-05 11:00:00,17,Drill,63.3616689717431,3.2547913688014787,1783.5356701417002,43.485533768648594,4880.272233325112,0,0,0,0,0
2023-01-05 12:00:00,8,Hydraulic Press,67.5893677753422,4.154206598912877,1612.6757246872112,49.99835942899599,5062.346682754142,0,0,0,0,0
2023-01-05 13:00:00,35,Drill,65.659666456764,1.7180061946553142,1749.0628164119166,86.33942302759519,5074.62527756623,0,0,0,0,0
2023-01-05 14:00:00,35,Drill,75.53627409358232,4.246507547537404,1334.809525453623,95.24390245372042,6175.163753004469,0,0,1,0,0
2023-01-05 15:00:00,33,Drill,74.20309817485204,4.282667130653039,1195.7925317524991,50.130297086519676,3595.5304249769333,0,0,0,0,0
2023-01-05 16:00:00,5,CNC,75.91801191145015,3.3477205732278428,1610.1384957160087,74.16647329049235,5468.146164027192,0,0,0,0,0
2023-01-05 17:00:00,42,Drill,82.59283711436169,2.031693497028261,1353.6815942882217,42.05042163635521,6539.41796003272,0,0,0,0,0
2023-01-05 18:00:00,39,Milling,88.62869121400178,2.944789405544866,1509.0971615549915,57.45060743498672,6431.787524975907,1,0,0,0,1
2023-01-05 19:00:00,41,Milling,71.24663393407558,3.733549376685893,1595.182482079227,66.92727754122708,5568.973444209788,0,0,0,0,0
2023-01-05 20:00:00,28,Lathe,80.99463771395654,3.2814840239238405,1872.5722591964175,84.15267203792857,4242.949590641456,0,0,0,0,0
2023-01-05 21:00:00,7,Drill,66.48339816165785,3.721299285729317,1735.9711930169997,42.64647120818911,5776.778296484059,0,0,0,0,0
2023-01-05 22:00:00,9,Drill,81.85006983583015,4.214695089183486,1295.697098167809,86.87383906016896,6324.940111960636,0,0,0,0,0
2023-01-05 23:00:00,8,Hydraulic Press,80.61509157175844,2.2218640159536944,1156.4933286727328,52.158865858319146,4484.859620038011,0,0,0,0,0
2023-01-06 00:00:00,12,CNC,80.08415969942992,1.613909254847833,2012.2143314263344,85.57190626269525,5357.610775547501,0,0,0,1,0
2023-01-06 01:00:00,34,Lathe,70.94069841191524,2.95495343835331,1025.2020984076967,77.52824870715878,4794.730076171695,0,0,0,0,1
2023-01-06 02:00:00,33,Drill,63.31641836009111,2.6043082093561587,1364.2491456926846,60.374550215458136,4386.012806401955,0,0,0,0,0
2023-01-06 03:00:00,48,Hydraulic Press,56.05471562134524,3.94301569578738,1693.573446096635,83.42508884747045,4684.830045156816,0,0,0,0,0
2023-01-06 04:00:00,23,CNC,69.599627924789,1.7106019324094304,1991.6283740850097,54.17935502883535,5128.530579022553,0,0,0,0,1
2023-01-06 05:00:00,24,Lathe,85.33012542249183,4.224458249013216,1443.1015424627415,53.18367754095275,4081.763966284595,1,0,0,0,1
2023-01-06 06:00:00,37,Lathe,66.90155098635927,4.624334531456119,1508.202898281268,43.70468549047095,3917.8899346953413,0,0,0,0,0
2023-01-06 07:00:00,35,Drill,77.85126585460054,3.000365957114748,1237.4917735207723,63.58463042944605,4110.393950626374,0,0,0,0,0
2023-01-06 08:00:00,44,Lathe,78.43951400518931,3.0728833506975652,1537.9848336405614,45.86239786616094,5327.900749228973,0,0,0,0,0
2023-01-06 09:00:00,40,Hydraulic Press,67.16313779072827,2.0789441985238164,1154.9538062097363,65.17005432157873,3534.187087324298,0,0,0,0,0
2023-01-06 10:00:00,22,Lathe,83.1634483751952,2.3488069212311204,1274.9145140344042,40.58821456462364,2783.020466278978,0,0,0,0,0
2023-01-06 11:00:00,27,Milling,40.91339255519496,2.5099959832251795,1729.1671662415442,49.305000829466664,6372.503823654187,0,0,0,0,0
2023-01-06 12:00:00,35,Hydraulic Press,57.77249721261825,4.731528081405517,1369.9269549414223,95.94231644153197,3986.778561227687,0,0,1,0,0
2023-01-06 13:00:00,1,CNC,60.8436770364154,2.913755057027071,1775.174676615921,87.73370897022471,4805.990877763463,0,0,0,0,0
2023-01-06 14:00:00,35,CNC,61.8028497713261,1.4133924520319898,1453.9478620052669,54.169815444132695,5922.288956591097,0,0,0,0,0
2023-01-06 15:00:00,37,Drill,73.36262951185896,3.306425210534404,1089.3479721387557,83.09752042428093,3561.7405696501955,0,0,0,0,1
2023-01-06 16:00:00,47,Drill,72.90037803053902,3.9915481495467313,1850.5095827133903,80.1089074645262,3560.5582444504744,0,0,0,0,0
2023-01-06 17:00:00,14,Milling,73.93990572175008,2.9695063568140863,1105.4021744844335,50.615536842628316,4367.416867132631,0,0,0,0,0
2023-01-06 18:00:00,3,CNC,75.96081494132487,4.763056127672387,1319.4637473418156,62.263511620644955,5961.30467402529,0,0,0,0,0
2023-01-06 19:00:00,1,CNC,60.4989543085435,3.9330104007190774,1440.090275418557,94.8223445536982,4978.353493008794,0,0,1,0,0
2023-01-06 20:00:00,5,CNC,57.81823933192681,1.7410455241345757,1801.748586197762,84.32307299233902,4991.923878432769,0,0,0,0,0
2023-01-06 21:00:00,26,CNC,73.96319682007864,2.338280625124318,1342.054553192927,85.62095177838954,4704.576948075553,0,0,0,0,0
2023-01-06 22:00:00,14,Lathe,63.69767926353561,3.2714715377095307,1221.9848512589747,73.83316202407774,5562.134760475286,0,0,0,0,0
2023-01-06 23:00:00,39,Hydraulic Press,54.29524954632029,1.0005729143680715,1548.8019214681187,79.93238792410637,6431.846498175957,0,0,0,0,1
2023-01-07 00:00:00,27,Hydraulic Press,79.71344284541482,3.4036280849647373,1435.8102830320142,70.52430857609832,7984.024506327075,0,0,0,0,0
2023-01-07 01:00:00,9,Milling,83.95101906502298,0.8861010872944219,1359.7828202882517,84.45362820017402,4851.914367838544,0,0,0,0,0
2023-01-07 02:00:00,15,Lathe,85.57160889698659,4.228120146677412,1564.9456069463536,83.96365872530174,6525.947865147691,1,0,0,0,1
2023-01-07 03:00:00,15,CNC,71.8700772147472,4.08872842175005,1138.9211353820604,41.86499125433482,5999.264806382818,0,0,0,0,0
2023-01-07 04:00:00,26,CNC,76.25932095972902,3.605737633098085,983.4478377102957,77.90646355838581,5266.994355087436,0,0,0,0,0
2023-01-07 05:00:00,42,Drill,83.69868223361911,2.1889459627772263,2141.619032180477,77.78881982345084,2790.0064526093283,0,0,0,1,0
2023-01-07 06:00:00,13,Drill,63.58584209976566,3.2042433895362468,1531.2558280084731,44.039197935977896,4622.112836473325,0,0,0,0,0
2023-01-07 07:00:00,32,Milling,81.10677684054092,2.383947014982421,1552.2542645886808,64.62287591041857,4661.736740777047,0,0,0,0,0
2023-01-07 08:00:00,39,CNC,72.75396234143209,1.7630216670599206,1265.4031857968766,93.92734741673979,5358.800826022242,0,0,1,0,0
2023-01-07 09:00:00,49,Milling,79.1371165234259,2.593508385874307,1769.3096530482032,97.20632948219885,4802.533224407075,0,0,1,0,0
2023-01-07 10:00:00,32,Lathe,71.86093020875936,3.8379186437905144,1339.954421956246,86.9326568627931,4436.801074915804,0,0,0,0,0
2023-01-07 11:00:00,4,Hydraulic Press,82.96256709748002,3.0525770313981133,664.1556936658396,49.088271338251,7030.0099448435,0,0,0,0,0
2023-01-07 12:00:00,30,CNC,72.23523762541537,4.740851908961308,1329.8899978474105,62.483197407283285,6308.177187580717,0,0,0,0,0
2023-01-07 13:00:00,37,Lathe,55.16020940532582,3.91893664737633,1415.576076622665,50.95320095302536,2977.1764520085985,0,0,0,0,0
2023-01-07 14:00:00,23,CNC,84.51926632314722,3.7904289766867425,1448.9749186996462,79.12816816963691,4718.912618481479,0,0,0,0,0
2023-01-07 15:00:00,39,Drill,60.52469259027888,1.0692881406652752,1440.2965011766253,86.3886670787605,5630.922852706151,0,0,0,0,0
2023-01-07 16:00:00,45,Milling,82.53058210243914,2.657809763813666,1306.525614907117,93.02594311747612,6330.906715011905,0,0,1,0,0
2023-01-07 17:00:00,15,Drill,69.09757118559678,1.7227531074789606,1277.5436820889897,91.63890852810223,4580.023241902471,0,0,1,0,0
2023-01-07 18:00:00,43,Hydraulic Press,81.76010985197706,2.7803965444513152,1410.6063999623907,45.95259565965465,4784.629569744506,0,0,0,0,0
2023-01-07 19:00:00,29,Drill,81.34768614866765,2.168068651292212,1006.3571738892256,47.54044041874257,5094.7844704666195,0,0,0,0,1
2023-01-07 20:00:00,36,CNC,74.30142974315372,2.5468740563304735,912.7211118568373,94.58030877652413,5661.847470172594,0,0,1,0,0
2023-01-07 21:00:00,13,Drill,75.08535317627131,4.2733952788486205,1529.4166469758916,90.62706591507597,3464.4631134681554,0,0,1,0,0
2023-01-07 22:00:00,32,CNC,74.22628617192566,3.5702999148070007,1534.420462279497,67.62268990296639,2984.622154029068,0,0,0,0,0
2023-01-07 23:00:00,7,Hydraulic Press,49.861752437189224,4.208537314777962,1763.8201740161992,65.80312550662919,6254.550320622511,0,0,0,0,0
2023-01-08 00:00:00,22,Drill,71.18330218898203,1.0791802691808172,1423.3304068887685,73.1679804929872,4009.9252412033065,0,0,0,0,0
2023-01-08 01:00:00,28,Milling,58.839358239281054,3.0695696359387963,1141.9118360677412,75.79815099289738,7122.659551969577,0,0,0,0,0
2023-01-08 02:00:00,2,Milling,71.71187143745662,4.160045977675921,918.10595544061,55.252993626058284,4136.42739711334,0,0,0,0,0
2023-01-08 03:00:00,42,Milling,58.57057453616785,4.8075550978645865,1232.9411772129401,64.22450580863514,4815.042249651082,0,0,0,0,1
2023-01-08 04:00:00,45,Drill,58.15048058773925,1.1422939323690084,1626.7559232172557,77.18157784833507,5368.599774410925,0,0,0,0,0
2023-01-08 05:00:00,6,Drill,86.04934501753903,2.578219636606596,1932.4346710226766,52.376043164146736,2868.0431478874293,1,0,0,0,0
2023-01-08 06:00:00,28,Drill,80.69447388124189,4.241072008805715,1516.2256238314542,99.92999425799266,7864.391265719847,0,0,1,0,0
2023-01-08 07:00:00,28,CNC,69.95857415055846,2.7692660246262655,1135.9230328991664,56.97636713752224,4605.0031563679995,0,0,0,0,0
2023-01-08 08:00:00,44,Hydraulic Press,71.84768650249023,1.9074987909963315,1236.023819248479,73.14491668131998,4161.48815042084,0,0,0,0,0
2023-01-08 09:00:00,44,Milling,67.5208397425699,1.1400009858047908,1245.3882227807046,73.24957562394742,3833.6325005047593,0,0,0,0,0
2023-01-08 10:00:00,20,CNC,75.69876375979523,1.8615581584041998,1378.2034195305569,67.08911370334623,5361.7534804401985,0,0,0,0,0
2023-01-08 11:00:00,30,Milling,63.23945633451195,0.9733179977235253,1836.268627498461,54.49260740062866,5290.8543650574675,0,0,0,0,0
2023-01-08 12:00:00,11,CNC,79.93740262867958,3.0701525482008307,1859.6728350470344,73.92118434013116,3867.3702136335664,0,0,0,0,0
2023-01-08 13:00:00,28,Drill,67.46913158985889,4.075572222934392,1448.323231567534,45.46086492100664,3628.0583739633576,0,0,0,0,0
2023-01-08 14:00:00,25,Milling,65.80153004168771,1.4868302893096752,1554.9210330340793,63.215566800132024,6055.256273000204,0,0,0,0,0
2023-01-08 15:00:00,39,Drill,70.21713018484843,3.3092756894532633,1260.7326321379603,53.45513170096023,4344.292576600546,0,0,0,0,0
2023-01-08 16:00:00,33,Milling,64.0885317007439,4.01432523533504,987.0274666938881,47.45066643813678,3278.9837293886167,0,0,0,0,0
2023-01-08 17:00:00,1,Lathe,73.28682349496484,2.9967500077819804,2036.5015060388237,95.52897585286945,4852.078238911419,0,0,1,1,0
2023-01-08 18:00:00,27,CNC,64.626374106866,1.0671668460993056,803.2538848219382,81.9965748965964,4598.273747544837,0,0,0,0,0
2023-01-08 19:00:00,13,Lathe,74.68523602818836,3.4634538655950036,949.2479047006342,50.129732940467996,6950.029922700278,0,0,0,0,0
2023-01-08 20:00:00,41,CNC,82.16006538911476,2.9344236662826355,2038.921756547894,96.96375163597098,4477.815217515691,0,0,1,1,1
2023-01-08 21:00:00,3,Hydraulic Press,62.806783131918266,2.8121944216789734,1504.984621401134,52.95952648886546,4691.7739737230195,0,0,0,0,0
2023-01-08 22:00:00,39,Milling,68.69424542704829,2.3437953050874425,1162.2255278735872,54.13679582783431,5219.456185177199,0,0,0,0,0
2023-01-08 23:00:00,6,Hydraulic Press,74.61330713035422,3.1041449115288495,1704.8110893267933,47.99622253270369,4429.131490969745,0,0,0,0,0
2023-01-09 00:00:00,8,Hydraulic Press,65.64142645018593,3.611781490136352,1731.9159918137934,83.67118812588897,5440.956837557132,0,0,0,0,0
