timestamp,solar_radiation_wm2,diffuse_radiation_wm2,direct_normal_irradiance_wm2,temperature_c,humidity_pct,wind_speed_mps,wind_direction_deg,cloud_cover_pct,pressure_hpa,dew_point_c,forecast_generation_kwh,actual_generation_kwh,generation_error_kwh,plant_id,inverter_cluster_id,weather_condition,sunrise_time,sunset_time,day_of_year,clearness_index,panel_tilt_deg,panel_azimuth_deg,is_holiday_flag
2025-10-08 01:57:19.419810,387.2821437501575,247.62644460112665,433.1839004801476,46.264123674585534,90,1.0614199375268418,266,92,991.9147961389253,19.190062541216847,7.79,7.17,-0.62,PLNT_32,CL_173,Fog,05:53:59,16:16:41,356,0.27,31,178,0
2025-08-15 17:27:47.415297,432.3108815283624,126.08622192359063,118.8939163929649,30.194229528667407,56,0.4776254499969671,60,17,944.8798363737139,23.57373933568773,9.82,11.0,1.18,PLNT_22,CL_50,Partly Cloudy,12:41:17,20:53:18,171,0.71,31,205,0
2025-08-10 07:18:56.412264,238.60368201563438,106.33968242623371,443.5099809715946,27.075359245496465,12,4.527322816930381,86,51,1053.1708762273608,21.274927684901375,5.12,5.68,0.56,PLNT_49,CL_159,Cloudy,23:00:41,10:12:50,245,0.81,13,162,0
2025-10-26 01:45:06.515286,720.5079159577899,216.52036780004335,277.5229394967049,24.84643169390445,58,8.245390056693731,28,18,912.3365551026567,10.488205409901353,8.27,7.7,-0.57,PLNT_35,CL_51,Partly Cloudy,06:41:07,12:26:35,240,0.54,32,143,0
2025-09-15 16:41:19.466398,775.9891183846898,291.9080076251927,728.5792927399424,44.03699648518864,32,8.769657759926037,331,84,1058.275180809667,24.420087664887866,9.17,8.09,-1.08,PLNT_48,CL_6,Fog,07:13:56,22:30:53,92,0.3,16,118,0
2025-09-19 12:13:53.678740,1014.0695521244488,94.11587162833268,896.5118996370072,30.579164568435957,43,2.3020020795738483,0,73,1068.280975732831,15.130033177383561,2.29,2.59,0.3,PLNT_5,CL_37,Cloudy,17:45:06,08:12:49,130,0.58,19,128,1
2025-08-29 11:07:35.275062,960.2857479911227,204.00678948044555,769.3876527798695,33.79855969955434,36,2.0104016870029686,310,47,998.7715946723837,17.361797640185813,3.41,2.66,-0.75,PLNT_39,CL_112,Rain,01:41:27,15:23:42,183,0.45,15,143,0
2025-10-06 15:07:33.150950,844.1225753908789,213.03523832427845,151.27213631940978,28.171958050898894,55,7.731983363777696,116,3,1023.0387574301894,12.67886708632425,8.8,9.56,0.76,PLNT_48,CL_172,Haze,03:33:17,01:28:44,207,0.68,26,156,0
2025-09-28 08:59:05.805189,216.49765852455715,162.64138093250352,682.3279583888918,40.39619759169004,10,0.4864829653746985,173,8,982.3067924277601,19.18645970054077,8.51,8.6,0.09,PLNT_11,CL_44,Clear,04:00:15,09:56:25,277,0.86,18,181,0
2025-10-03 07:10:44.330989,594.5292632590524,215.42484727596937,712.186364874163,36.40134683389611,21,6.315311912993354,84,43,940.8518849016946,17.56905081379208,4.82,5.13,0.31,PLNT_23,CL_72,Haze,01:04:32,22:50:47,353,0.85,35,198,0
2025-09-27 01:33:48.653374,932.0068569870673,90.54763626871718,293.03711729335225,24.959498136877635,50,4.072999477629994,254,24,1090.2986589129482,24.1970829882319,7.31,5.54,-1.77,PLNT_42,CL_131,Fog,11:30:34,07:40:19,120,0.32,19,254,0
2025-08-29 20:23:24.972800,929.9167734535836,274.16161390431023,456.1104098975198,45.933505365193845,67,5.322251551720469,35,87,980.7530838436697,26.253834995789717,10.04,10.4,0.36,PLNT_37,CL_134,Clear,17:19:14,11:10:42,243,0.28,24,114,0
2025-10-22 09:54:58.513778,833.6211027143703,191.3910261087364,628.698160207567,30.91800936404123,31,6.934545501153771,340,69,1081.7757570245394,23.746837614999194,8.21,9.59,1.38,PLNT_23,CL_96,Rain,19:45:05,03:31:22,75,0.61,22,263,0
2025-09-08 10:34:24.443761,834.284026470138,146.02387974010827,105.13995495508635,30.92926120067467,28,9.53410356647346,2,5,908.156832998735,27.77971355876062,8.95,7.79,-1.16,PLNT_46,CL_134,Clear,21:59:12,19:14:54,321,0.43,34,223,1
2025-08-07 04:37:55.172269,622.2150639676671,198.2988772236053,147.8166007548939,20.623725345667093,26,2.675865190138113,191,74,1087.0238921236153,23.412608318301455,10.9,10.5,-0.4,PLNT_40,CL_152,Clear,19:59:55,10:39:06,182,0.68,22,126,0
2025-08-18 21:49:14.738758,651.2839584819658,277.5193778480652,513.7624083398384,39.19346783965857,72,4.217574687539913,319,75,1068.3035767584702,25.915692506103955,7.87,9.18,1.31,PLNT_15,CL_112,Cloudy,14:50:39,03:18:47,217,0.34,28,193,1
2025-10-04 07:25:33.031606,777.3991794183348,245.2564804274571,654.4966352957676,25.911262787061524,33,2.6845324657776506,354,84,1025.997370826935,12.215500274268493,4.73,5.78,1.05,PLNT_39,CL_192,Rain,06:47:09,02:28:38,256,0.92,26,115,1
2025-08-21 09:48:26.648120,965.9355931059453,145.3755547251278,490.10896924985394,47.94339854194755,33,4.026286291215135,81,90,962.2076005119549,12.457300138591096,3.24,2.51,-0.73,PLNT_17,CL_155,Rain,22:41:58,21:56:04,238,0.65,26,131,0
2025-11-24 11:53:39.389552,421.80783150115406,138.7530258376932,229.83662931384313,34.4655511698562,69,8.473457041580755,210,63,951.5367597633827,27.294347847950576,6.83,4.9,-1.93,PLNT_25,CL_195,Cloudy,12:45:32,05:48:58,44,0.58,32,126,0
2025-08-27 23:18:25.524436,739.5826511857937,184.3087220814201,697.6288699001743,22.638556922759296,54,5.746159333314294,181,33,994.8800114820035,16.494314914237677,8.57,9.45,0.88,PLNT_20,CL_127,Clear,02:56:20,16:40:45,275,0.74,26,144,0
2025-09-20 19:56:06.655345,701.6139583344736,267.450262990564,499.9183072633615,38.40819625630475,82,1.3666968380629145,294,43,1074.7711417788983,18.32027156831602,11.08,9.2,-1.88,PLNT_50,CL_37,Rain,16:49:56,22:51:31,326,0.7,13,246,1
2025-08-01 04:30:13.834690,929.5492116149944,171.17717281664375,269.11181589591314,22.41031257737782,77,9.561949944064597,65,84,989.3082385292436,19.46201495306034,9.35,7.22,-2.13,PLNT_7,CL_92,Fog,05:50:07,05:26:42,329,0.67,23,107,1
2025-08-17 05:11:37.081279,681.8299353419404,150.90128447704592,352.1327678862761,21.656912595142487,40,0.2398835129222903,64,50,922.2627492163416,21.184511610701858,3.64,4.51,0.87,PLNT_12,CL_157,Haze,04:36:27,00:46:50,311,0.43,28,217,0
2025-10-31 07:48:53.962206,418.16413541824807,272.66482218620655,321.726353617595,39.714052767695044,41,9.113279188474365,274,41,987.8474903221024,20.371656868898498,10.95,12.31,1.36,PLNT_35,CL_200,Haze,04:34:17,18:00:24,54,0.75,29,197,0
2025-08-09 02:11:27.670154,913.5625884482687,271.9432538988931,160.45779480078366,43.6352501567972,77,9.297207677167082,151,78,978.7209089193323,14.986199113982146,4.33,4.54,0.21,PLNT_10,CL_129,Cloudy,10:21:04,01:46:12,59,0.56,16,102,0
2025-08-05 05:27:50.401163,262.1722519537769,283.43681370836134,302.1704074788204,23.08898268896771,29,1.8954122369857538,196,55,1090.3436817011193,6.058190983150919,3.92,3.36,-0.56,PLNT_36,CL_186,Cloudy,12:12:56,19:38:24,228,0.46,12,245,0
2025-08-11 22:48:55.520838,407.4896210717168,75.50022819120007,799.7333292857023,47.10366265911676,22,1.4179760286259755,192,46,1028.632201340189,22.17762575244494,8.08,6.61,-1.47,PLNT_15,CL_63,Haze,03:23:37,12:57:03,293,0.66,29,226,1
2025-10-09 22:28:04.495257,487.3657619754284,260.0404109919453,513.5381225686638,24.05601801303458,36,3.721410630620341,74,41,970.7716875188844,8.285126143764947,5.65,4.98,-0.67,PLNT_33,CL_4,Clear,12:09:48,08:26:32,343,0.66,13,263,1
2025-08-16 17:22:51.080014,1026.210332764239,288.3935104863628,240.31689540263957,34.02570391289211,34,7.179146745067411,89,75,1040.5765192847296,19.8175222892709,7.87,8.65,0.78,PLNT_13,CL_184,Cloudy,19:51:35,18:11:58,339,0.67,24,219,1
2025-10-02 19:23:12.639852,426.7971554472886,197.82128924098353,329.5945983717058,36.74513453201927,42,8.409640339350874,237,87,1092.783965625643,15.732196362975314,7.6,5.74,-1.86,PLNT_43,CL_174,Haze,11:29:01,06:21:14,184,0.74,14,119,1
2025-09-05 19:24:19.557986,818.9713597961394,107.74174295186116,689.0906259760499,34.432510290678394,35,0.667721471547198,350,32,1043.3173777991847,6.969911967869786,8.91,8.65,-0.26,PLNT_3,CL_76,Cloudy,13:00:50,10:18:45,196,0.66,35,226,0
2025-11-20 23:49:41.245919,786.267028071322,248.09529055413756,306.41667032110433,27.292721917154246,41,3.2165767077078047,229,82,1057.4537265840427,27.098072870279232,10.79,11.85,1.06,PLNT_42,CL_1,Haze,01:15:55,05:18:15,204,0.51,16,139,0
2025-11-14 16:58:24.597825,380.18711257808434,160.95564799276772,313.33489612524363,24.80477347368097,20,9.578848175959134,301,32,1041.8241725311975,9.36594318069728,6.94,8.06,1.12,PLNT_18,CL_177,Clear,19:57:45,18:41:00,121,0.72,33,210,0
2025-09-14 09:17:16.222568,1026.1565715849156,158.23907578053388,784.1810053648741,40.71208980545788,72,3.52829589656147,319,12,937.7140643102664,24.43421164131796,6.94,5.41,-1.53,PLNT_9,CL_63,Clear,16:40:10,12:23:08,32,0.2,24,113,0
2025-11-17 09:07:07.101501,834.6445882742107,188.40108172863273,427.7872423304185,37.38691782707322,38,9.762706355697123,256,29,1074.6342182531516,7.06953221583676,7.78,5.48,-2.3,PLNT_50,CL_110,Fog,07:29:27,02:47:03,292,0.82,32,176,1
2025-10-16 17:34:00.441863,787.0159460930748,263.1938489452557,870.6533640649119,37.289349600882986,46,7.075605563542933,155,69,910.2751507859335,15.716571519205063,9.42,8.43,-0.99,PLNT_42,CL_94,Clear,16:49:04,05:17:03,178,0.45,13,179,0
2025-10-25 07:29:53.077855,959.8144448955545,169.46255385373644,174.83566963986493,41.03138012753314,79,3.3485458741550147,67,39,918.4337615331374,7.384562289593402,7.72,8.95,1.23,PLNT_9,CL_57,Haze,12:08:40,22:25:47,240,0.54,30,157,1
2025-11-19 05:29:33.893899,1072.4058369187173,265.2193818222604,377.8457494156833,23.70552199215126,89,9.502389791650607,189,70,970.7560353306059,8.759598164672589,8.18,6.55,-1.63,PLNT_21,CL_98,Partly Cloudy,09:52:38,15:57:18,55,0.82,11,267,1
2025-08-06 01:24:30.201620,607.5650386792449,99.16328275809755,352.033300262916,32.59487043712227,76,8.894662566425911,318,82,1017.2508354743431,9.252118775280001,7.75,7.76,0.01,PLNT_42,CL_95,Clear,12:52:16,09:19:15,127,0.77,11,225,1
2025-09-16 15:52:28.439244,606.4108914718372,234.65291606376923,479.6621714280983,46.1476085975657,15,5.106066186920043,251,94,1010.7948586055119,20.344181092292366,2.59,3.21,0.62,PLNT_42,CL_153,Fog,04:11:45,02:12:45,254,0.33,16,91,0
2025-10-28 20:45:45.770049,724.3331987466081,153.59949060141787,457.68708833429275,26.034047458480003,77,8.853368193632939,106,8,1087.8658859711024,24.491302624851365,8.27,6.6,-1.67,PLNT_23,CL_151,Partly Cloudy,18:53:08,03:57:12,340,0.83,23,168,1
2025-08-31 03:05:51.254432,771.1162081812918,133.74854284366916,814.5706038618347,22.00293211128392,30,7.6208466811748625,353,80,917.6380300930651,13.495435412317681,4.31,3.79,-0.52,PLNT_35,CL_127,Haze,15:06:22,20:58:11,192,0.47,14,106,0
2025-09-16 00:57:12.881329,642.8094672294876,274.9060215877647,418.7058428321783,39.42870389811267,64,8.69490585646226,203,74,1014.1314276568573,11.853345799895811,5.17,4.53,-0.64,PLNT_36,CL_38,Partly Cloudy,13:38:54,13:28:13,54,0.33,24,244,1
2025-09-17 04:16:11.152500,412.79939020439554,218.54918883989052,532.962427649284,32.33823384425237,76,4.265026890916286,34,85,1043.957706157045,17.103599036672723,8.12,7.67,-0.45,PLNT_23,CL_164,Partly Cloudy,00:04:11,10:26:09,254,0.29,16,225,1
2025-11-01 01:49:29.843129,360.0969679579951,143.343811621491,534.6814633583995,24.714898732829123,35,0.9409288848898021,218,73,1036.4064751207952,20.239131493177304,11.18,12.06,0.88,PLNT_33,CL_161,Partly Cloudy,09:14:39,07:26:11,127,0.94,24,211,0
2025-11-20 03:02:11.462227,387.6509620877656,69.27587466046415,639.1893915817026,37.9661371650088,33,0.550107034493821,29,14,1045.0701780011332,23.30886803802447,10.62,11.72,1.1,PLNT_49,CL_14,Cloudy,00:36:57,07:09:04,259,0.91,35,241,1
2025-11-02 18:00:12.014768,877.6111631456567,192.98285129812533,849.7321721649809,26.18568245153568,29,7.6447659849518965,266,79,906.9481138142972,18.01960450371118,10.84,9.79,-1.05,PLNT_14,CL_69,Fog,07:58:43,20:42:33,204,0.37,16,166,0
2025-11-17 21:30:34.570269,440.87560024978643,69.91422308586272,524.4364527700711,35.29888224208695,75,4.286082584101113,161,64,983.005129095382,6.427063588681507,4.74,5.77,1.03,PLNT_19,CL_24,Clear,04:47:24,15:37:39,259,0.46,26,187,0
2025-08-22 16:01:19.216480,566.8164941025738,213.43856022042283,772.4901253565481,34.2495987023717,53,2.484020639514259,94,67,950.4049550610459,6.23599508736306,5.68,5.13,-0.55,PLNT_44,CL_46,Partly Cloudy,14:55:13,16:58:03,108,0.91,10,102,0
2025-08-07 21:58:32.113509,880.7819496384201,281.1378973702417,193.83817263648604,47.55171403454855,62,4.652995125997579,206,26,1069.781710177631,13.316285248290184,10.51,8.86,-1.65,PLNT_29,CL_150,Haze,20:29:23,12:59:18,45,0.6,30,265,0
2025-09-11 20:54:14.861621,688.5478370438053,207.830002010518,333.42040035519597,30.436729576615235,62,2.624972427924096,230,45,1086.455886680316,16.33994523249874,4.48,3.39,-1.09,PLNT_16,CL_196,Fog,00:40:26,12:15:06,170,0.39,20,194,0
2025-11-06 03:51:54.598374,989.3084871358254,104.69428478875379,469.18029696055623,31.899269987308806,10,0.10134914806177879,108,12,985.546425218081,16.079726701694028,8.74,8.64,-0.1,PLNT_44,CL_56,Cloudy,15:24:01,08:13:15,320,0.77,11,230,0
2025-08-11 11:09:59.575870,1048.7766902300236,280.7445875788465,145.97619245172612,45.64944044419484,81,0.3868966343529582,4,37,1087.1160377276176,19.447505795082186,2.75,3.13,0.38,PLNT_25,CL_23,Haze,09:51:08,23:28:00,119,0.47,34,202,1
2025-10-28 16:37:08.434265,831.7404094894566,281.1649443490036,463.28925635046755,23.9466403994344,51,9.376055146632321,356,28,1053.2534118820472,16.875794566582496,2.43,2.6,0.17,PLNT_33,CL_5,Cloudy,23:23:24,17:59:26,320,0.76,31,118,1
2025-11-04 20:09:42.935275,615.7932622151382,142.5269567263711,789.9648889622855,22.845204968577914,31,6.62831214360196,106,82,983.7148163452464,11.021175754491416,8.26,6.4,-1.86,PLNT_5,CL_41,Fog,20:11:05,21:30:28,263,0.39,34,151,1
2025-11-12 02:17:59.205577,208.73658284474735,66.88170010515971,209.265201489175,40.8077711097617,86,8.032387285890346,149,85,931.0386598913373,17.09783478072049,8.93,7.74,-1.19,PLNT_47,CL_63,Clear,14:29:59,19:37:17,173,0.56,30,228,1
2025-11-14 15:20:09.026102,261.31572358450285,135.04169785768948,175.768251607097,39.73899183024733,19,0.5758456435059944,326,45,980.0431406212599,20.89091238732216,6.06,4.34,-1.72,PLNT_18,CL_68,Clear,22:03:41,11:28:09,355,0.47,30,226,0
2025-11-19 00:40:32.967597,907.5276152487779,92.74315518433383,586.379609107537,46.95829480333186,21,1.6459546393736504,148,74,1087.9656036067431,27.542552555382827,7.77,9.47,1.7,PLNT_26,CL_143,Haze,04:34:29,14:03:42,226,0.93,20,106,0
2025-09-13 09:25:45.596124,462.99288148212486,177.51313190646658,655.1445514002087,23.809605338457832,33,0.30619020956532117,291,58,1063.5023790868877,8.929662083053506,3.9,3.8,-0.1,PLNT_19,CL_166,Haze,16:47:02,10:56:37,110,0.46,27,257,1
2025-10-21 11:42:07.816519,696.1989383873254,127.2704670740252,745.3243491619952,36.0113571172083,85,0.574924673753471,53,5,919.2874071056185,20.217497893653878,6.49,5.29,-1.2,PLNT_37,CL_109,Partly Cloudy,06:37:57,03:30:51,229,0.66,30,159,1
2025-10-19 09:00:56.354203,755.0686965935733,96.9444221083094,621.2221684764796,28.751987013106806,21,0.37395664309285903,212,15,908.2717738636799,22.82209356480355,3.78,3.57,-0.21,PLNT_38,CL_7,Cloudy,11:21:33,16:32:07,21,0.31,27,187,1
2025-08-22 00:00:50.809657,1088.5165582805414,241.79868807696508,284.90284308673796,45.44516593136778,17,6.534741952310496,106,96,1021.6208825168177,18.137344041006052,11.7,13.34,1.64,PLNT_48,CL_55,Haze,06:48:43,21:52:46,163,0.65,13,169,1
2025-10-12 20:23:19.893662,618.1546335380963,156.91520586742416,249.69456046644555,47.09059927324605,76,2.122391759701724,62,66,1074.0125702692117,14.212224783658531,11.79,11.05,-0.74,PLNT_46,CL_42,Rain,02:34:23,02:05:10,32,0.61,17,111,0
2025-09-23 02:27:13.948642,850.6481865143136,55.89905599450061,222.33197308569555,42.752847465626814,41,2.3346351785070305,141,93,987.7757648655761,14.988167730285296,10.98,13.13,2.15,PLNT_10,CL_68,Fog,07:09:08,19:18:40,116,0.35,25,110,0
2025-08-29 10:52:28.964610,382.72257908426786,134.20709263210512,587.2522657138765,47.6534244566422,43,3.732980332671426,260,9,1098.8496930635476,24.67309269200595,10.64,12.26,1.62,PLNT_32,CL_165,Rain,22:01:56,16:51:59,181,0.66,30,127,0
2025-09-30 13:53:49.918458,795.0981826536292,154.24233186817946,504.1342116684432,27.37108246567815,22,2.997977194923902,180,95,1079.66713289798,10.95520852393383,2.46,2.11,-0.35,PLNT_26,CL_120,Cloudy,12:06:46,05:30:59,90,0.73,19,220,0
2025-11-07 15:25:44.834616,239.6023719530452,107.9119709620409,119.12341412058521,22.981109448413825,28,5.328986366716533,83,12,905.8146896782883,10.017499482540138,8.93,8.8,-0.13,PLNT_37,CL_57,Rain,12:42:14,23:51:09,95,0.71,33,132,0
2025-08-14 18:29:15.714484,841.220318217552,224.69471295308352,601.4207171401247,32.355730009230754,23,7.324758035970335,100,5,932.542477444502,5.974817175472176,11.76,10.75,-1.01,PLNT_18,CL_91,Rain,22:02:24,06:22:40,227,0.82,25,219,1
2025-09-03 06:38:40.995013,488.7532060026985,54.12777850279772,216.68064015284568,40.214142268650406,22,2.7488911734041044,237,4,908.0779730724838,22.29567431226698,4.82,5.93,1.11,PLNT_25,CL_26,Clear,10:52:07,00:40:34,280,0.26,21,173,1
