battery_id,timestamp,state_of_charge_pct,state_of_health_pct,charging_power_kw,discharging_power_kw,battery_temperature_c,ambient_temp_c,cycle_count,voltage_v,current_a,internal_resistance_milliohm,charge_c_rate,discharge_c_rate,battery_capacity_kwh,remaining_useful_life_days,cooling_system_status,battery_pack_id,room_id,degradation_risk_flag,thermal_runaway_risk_score,charging_mode
BAT_148,2025-07-13 08:47:22.268783,47.635182221450414,97.12922305719248,19.385868944476165,12.67015495228695,51.618181294314795,28.258713224393624,1880,43.65873651107878,5.650937903075195,43.03224336642761,1.3882555108547077,1.151528321894556,14.88408270989326,433,Fault,PACK_32,RM_11,0,0.47,Slow
BAT_150,2025-10-02 15:10:18.689452,44.046641975256684,70.37620688622025,5.5865749769761255,19.82507440986701,42.94951058813325,38.49153584812687,5639,52.181044480585115,25.870477930128477,26.889148628372908,0.9490300015398088,0.2585407096515839,5.243753740692126,448,Warning,PACK_62,RM_39,0,0.61,Slow
BAT_198,2025-08-30 10:28:08.711450,93.6252909813179,99.13893409907867,19.711864308016175,16.47347065939786,21.08002951395618,27.495923471792388,5767,46.34383894542162,5.841262823671636,12.446535805586052,0.9252717733674971,1.1469407889396313,10.856767620924842,2741,OK,PACK_13,RM_33,0,0.52,Normal
BAT_133,2025-11-22 06:34:52.277046,94.47284501405134,65.19290664658372,11.56606545680661,12.723541832936522,49.980144815538345,38.37903196243266,4443,56.805777011939085,30.026649373613253,20.287451236604053,0.2112526716452995,0.38366631402926676,3.3930499283971343,1568,OK,PACK_91,RM_44,1,0.47,Slow
BAT_121,2025-08-13 08:55:33.314659,71.25522870421018,71.9102392528663,6.799915608369454,10.168225519014698,30.961694844842206,25.580662932518756,2253,45.09972790441906,36.154047481495056,36.96245369019411,1.2176794370957744,1.296353180362131,3.856727259539841,2665,Warning,PACK_64,RM_21,0,0.12,Fast
BAT_58,2025-09-09 07:30:27.786755,27.612994355420113,90.79050795303664,14.912662386759367,9.713789816071419,33.343429346258915,28.23589704397691,2904,49.75002444019667,32.45378062438683,40.524763326961434,0.7072631999452916,0.582549018052841,14.461723642138313,406,Fault,PACK_4,RM_36,0,0.68,Slow
BAT_206,2025-08-02 11:47:47.212160,70.19529502706118,84.81000884171348,16.626900993974118,16.705082832753035,38.0190959355211,35.54511654815852,2736,59.90817499758596,32.98613883049478,34.62378729593958,0.7937490799713816,1.3319725218749956,3.7730401341021818,1288,Warning,PACK_78,RM_38,0,0.36,Fast
BAT_206,2025-10-17 04:23:38.646217,44.77644160490065,76.31135645900271,17.019200376491007,6.2417855057964,50.22208552238135,36.04394338859458,4018,54.35495518626245,17.547888812943185,33.10061513936428,0.8422504409523079,1.214545260819877,10.47616623506313,1619,Fault,PACK_94,RM_7,0,0.69,Slow
BAT_272,2025-08-16 02:47:51.915684,47.60130924391158,70.63224544690075,17.302680840934098,4.6875203708353155,41.27078816370829,44.722163430001075,1658,50.948616363791196,24.709362218779194,26.623776497474445,0.3281075350305356,1.101646189277055,13.095046018906656,2807,Warning,PACK_12,RM_17,0,0.69,Fast
BAT_160,2025-10-19 21:08:28.701814,53.95496324228638,66.35522951129735,5.922156529743165,3.0339912869232872,24.802495920260554,30.26578173504747,2502,53.77620981818639,21.68890937621889,39.105340585507875,1.1644018767224769,0.734567508852729,12.04628682495753,1394,Fault,PACK_81,RM_13,1,0.31,Normal
BAT_107,2025-08-07 06:27:28.398551,50.12944560128022,78.05184918618448,19.624879984766896,2.3415610452560287,20.45141474986448,18.830567902430396,517,43.53816694348454,34.08266893119149,39.3039618695649,1.1487735780889632,0.3924557970634984,3.3023029278485745,435,OK,PACK_81,RM_7,0,0.34,Normal
BAT_127,2025-11-10 23:35:41.913822,16.750353783373953,98.15909303242681,11.607572824557007,8.720757850498558,38.55066732883421,22.935844868426898,4724,59.52783894977422,25.1538677510691,45.97800515927188,0.6062138582362175,1.003726477473805,11.386131632416415,1744,OK,PACK_68,RM_27,0,0.73,Normal
BAT_125,2025-09-24 08:02:02.327269,17.908246838674987,88.91831245194513,12.51210252936461,9.54755543402296,39.18591461981054,18.8927601029292,5423,44.464358273944825,23.31671280398339,40.25194913358799,0.6478094970059185,1.3985452767900939,13.535549801609887,518,OK,PACK_46,RM_37,0,0.85,Normal
BAT_181,2025-10-06 19:29:49.786582,64.10921961791007,69.73139446728811,6.104461523539213,19.369535591256,36.393151198452465,40.940125918232624,2715,53.833447142117436,10.570587344695532,24.300606226954145,1.4741269403137323,0.999345424062996,5.007471926910494,2839,Warning,PACK_27,RM_28,1,0.24,Fast
BAT_145,2025-08-15 03:15:16.190785,75.34554336927108,67.9354259883901,8.71315576184609,11.54790966136838,35.25329562119596,26.933633624791117,3285,55.352113857903134,17.771787129701465,13.305844659323217,0.22477800804253265,0.9134490701069649,13.92862844041649,1675,Fault,PACK_43,RM_19,1,0.58,Fast
BAT_44,2025-08-28 11:54:21.786915,97.64648163876906,95.16066511685179,1.1429926970265047,8.914322031663847,26.746888201394565,37.91528362297642,3484,48.77376999142035,27.629306679504776,12.461686454305339,0.8410556786898282,0.38143266767200645,13.094241282562173,1939,OK,PACK_97,RM_37,0,0.48,Slow
BAT_149,2025-07-08 10:45:51.936428,50.957600079121434,82.36744419866362,16.520387687317793,6.024229734966959,23.61359725413432,29.04399950167813,887,50.46493373644317,31.175328873002936,25.83830997323913,0.5021646163551599,1.2330803080722106,4.754761354219308,2491,Warning,PACK_79,RM_21,0,0.14,Normal
BAT_68,2025-10-29 16:44:03.137845,98.57990744642319,88.32479397546659,6.694604355689783,2.0327211610807727,50.688965800689346,27.822566393068378,3166,43.645127189601794,14.23743089585993,12.553332408356983,0.2118749025720483,0.23938493845071115,3.3280528957906217,1252,Warning,PACK_74,RM_15,0,0.32,Slow
BAT_132,2025-07-14 02:59:50.514288,80.73089578875442,65.35427002187294,14.129174500085215,14.664580329920346,38.39751056422007,23.49236911156082,4327,47.25108597346145,32.26924016387274,38.46407475822265,0.35341018087292364,0.7154221133722272,10.5364102613642,2019,Fault,PACK_80,RM_46,1,0.61,Normal
BAT_102,2025-09-25 14:30:01.845835,44.35826313306212,81.67926073718121,17.269917570535462,4.8407760394120345,37.52556485120375,38.31650316714627,582,57.919028656875476,14.627599463050062,23.900513843280244,0.32909126678039125,1.36208511837516,5.556413784342775,232,Fault,PACK_95,RM_25,0,0.19,Fast
BAT_46,2025-08-25 05:10:44.474311,98.59047702874469,63.11566953661448,9.393540421086545,2.046931119686829,27.947897683958388,44.25850483138132,363,42.06672145486141,21.82517472765187,40.647159938410695,0.25878873682887166,0.5289665395391783,13.651124207613066,1954,Warning,PACK_70,RM_5,1,0.85,Slow
BAT_1,2025-07-06 12:02:56.970276,93.73520604181903,86.84213746745479,8.83701634627662,6.938417753156479,24.896089981051748,37.332966057935764,5082,53.87167430303661,8.715443756139479,11.961972897523232,0.301046192100329,1.4770516002591014,10.704470126799906,315,Fault,PACK_24,RM_18,0,0.54,Fast
BAT_254,2025-08-21 17:45:19.019992,42.69549625784188,96.99950270301463,1.2989794877082945,3.0785141290691844,40.82037407048847,32.13355003852293,1642,59.946956525702234,8.617238297824262,27.438411605545912,1.1674155941805193,1.3134226392653972,10.30861649013989,2806,OK,PACK_49,RM_9,0,0.67,Normal
BAT_83,2025-08-26 19:49:01.974532,55.740360485258684,90.55506433394066,8.92928961545789,6.459177677917719,26.529841345347528,40.81251437225032,4357,43.551384281917386,34.37276026952139,18.962256520129245,1.0120334696575775,0.9040026884479957,5.216057016004888,196,OK,PACK_17,RM_23,0,0.85,Fast
BAT_116,2025-09-08 11:52:22.158381,79.25002190937295,62.57091342969828,2.862604859854643,18.84815450043083,20.7577378678793,38.78137677213989,317,47.15626326527792,21.023725755762776,38.33603078844565,1.2704926276140696,0.3853291816811645,8.745452842201441,1143,OK,PACK_39,RM_29,1,0.75,Fast
BAT_133,2025-09-25 03:18:51.909300,93.30785862646894,72.31995145945099,6.172944963243163,2.8508005002918577,22.238291261704493,19.859374739476046,2786,42.02497166040267,24.36637016009598,46.37173293512801,0.8247665712486076,1.361888988794496,3.721437475046457,190,OK,PACK_43,RM_29,0,0.65,Normal
BAT_1,2025-09-26 00:17:34.969001,60.11164025400704,67.5730766755171,1.4865843208594072,19.207043657359094,41.11978986473123,35.564135388051014,3790,49.73876272932306,11.239941861989127,24.90762456307202,1.2256420113572022,1.4903972675610224,11.057560112181566,1953,Warning,PACK_52,RM_20,1,0.2,Slow
BAT_130,2025-07-15 08:27:23.275731,66.10636664492634,94.61209444205315,12.776481121428132,15.742992369936157,29.12411810604971,19.73865165827764,2427,56.86852419696078,15.031186455311962,45.83533068371236,1.3899374400763642,1.0913970755599722,13.47731285300103,476,OK,PACK_58,RM_7,0,0.4,Fast
BAT_5,2025-07-14 04:39:28.985115,85.01715611711182,93.00191150132096,15.482333481564483,12.483234952218515,53.81463041451648,22.201076446062142,4675,54.419545722748325,7.5609619097308185,47.535988960382504,1.163058175588707,0.8827830185840932,10.795789900765438,543,OK,PACK_54,RM_20,0,0.63,Normal
BAT_238,2025-07-07 01:21:35.033452,35.883831460611205,77.16585752443045,7.48279605438823,15.835197243560488,52.51832833243066,36.485654750303304,5280,54.959046018251826,32.973042472606366,12.16874920400722,0.7641467171926457,0.5170331422286472,13.523226593116657,2090,Warning,PACK_94,RM_41,0,0.2,Slow
BAT_109,2025-10-08 08:52:16.282772,46.07303490509626,70.82594289735742,11.26915681388026,17.743869997362374,49.19205892735217,31.33405636880406,3435,45.36708710414651,11.47892838021836,13.730876680920133,1.491797053092086,0.364357505089528,8.6560542904282,1700,Warning,PACK_98,RM_38,0,0.28,Slow
BAT_59,2025-09-13 14:15:30.970687,63.407298933910674,91.70166505376386,10.210147284585013,4.6289089615088885,28.45146234016395,33.013759805872105,5268,50.82427835872362,32.144436869630525,18.550725403945528,0.47654285723745293,0.5149676914411079,7.257228581865723,2573,OK,PACK_92,RM_39,0,0.83,Fast
BAT_121,2025-10-09 14:17:58.519618,98.9565866175721,66.12568776955857,15.200349715171313,9.31983429983821,31.101107480745377,39.5734999680626,5930,45.96773873261392,13.328591403060576,15.157981277168133,1.1049314028548052,0.5543705487961406,14.50970447697833,736,Warning,PACK_9,RM_40,1,0.14,Fast
BAT_161,2025-11-01 07:35:33.424927,27.80796682738516,77.74646861026213,5.163093382157815,16.294335659293424,32.47810771410987,29.748554468546004,4896,46.79894067263473,13.675863705740822,40.1662611060091,0.36304973421757614,1.1751124590321347,13.068622261067956,779,Warning,PACK_13,RM_22,0,0.41,Fast
BAT_67,2025-08-20 10:40:23.917608,61.21188270109724,69.68875182602537,14.786778707932944,9.939547950034001,54.10001744674871,22.974364287967074,3758,45.704884548171904,26.463298151797087,40.815915379289734,0.5983344938134931,0.5465349652531224,7.8581895332127,861,Warning,PACK_59,RM_24,1,0.73,Normal
BAT_217,2025-09-27 13:06:44.738926,96.2284405973657,96.63608619229306,10.914950719983397,14.702934295061175,48.69193405562154,18.69624074027908,4541,51.175211185394815,5.512384868572688,35.214821279487126,1.3285050721879865,0.9238280231369702,2.1247873992595183,1700,Warning,PACK_14,RM_32,0,0.57,Normal
BAT_286,2025-09-05 04:51:56.914224,44.08487579486649,81.6982200613728,15.572326382071182,12.278113051818199,48.662582176873386,43.69769915867748,3425,55.45666587621628,21.284249026890542,48.33817164273587,1.4589023997777992,1.1652001492540944,14.177022588117914,789,Fault,PACK_78,RM_28,0,0.28,Fast
BAT_64,2025-09-19 21:41:02.433510,93.92552540091636,97.6331523038848,17.57048467437715,14.174169530658311,32.17986564627054,32.43776126387467,1278,48.144772580975065,36.258592513004864,22.524565963623786,1.3126422350042253,0.8561821498534083,2.898167757673155,743,Fault,PACK_65,RM_39,0,0.27,Normal
BAT_271,2025-10-12 09:30:50.048208,89.13001649865551,97.77252634922499,15.152541872300135,4.761447093736903,41.741202292984525,34.14642816197424,998,58.69834454101483,24.62918181760796,34.581756769622565,0.8659144806751871,1.261330526348607,3.3681163727419325,690,Warning,PACK_20,RM_40,0,0.68,Fast
BAT_96,2025-08-03 17:45:06.348746,44.41954106228056,67.24010961003044,12.892850570506221,9.698557435961506,41.0168051142181,28.75117231651943,3982,52.343143144451275,26.40573976470561,44.328576930542496,1.2920889809564717,0.4104610075785817,12.394712946803738,686,Fault,PACK_4,RM_15,1,0.89,Fast
BAT_122,2025-07-14 02:30:02.850741,28.276630396823,69.69116695387636,18.103684924442682,2.923060369554147,40.27408785761317,21.48005085177748,3783,52.99265761442465,31.041855223473974,33.49363623429316,0.8187952141590518,0.35923551322706004,11.694165994208134,2678,Warning,PACK_24,RM_19,1,0.79,Fast
BAT_72,2025-11-04 13:03:01.819310,59.12689361917947,64.86061368957702,16.424420596539004,4.125156483132459,38.250862717968225,18.605114099319533,2078,48.6315386452877,38.62483551923608,22.01905552859764,0.7118705757988919,0.716377772419337,3.790924885036094,2754,Fault,PACK_19,RM_11,1,0.5,Slow
BAT_172,2025-09-29 05:50:01.830322,82.1266680921437,86.60582825896131,18.54812568053784,2.223344260541974,26.65856771345143,27.004164193721227,4931,58.330300962689556,18.96484458455577,21.02553101291406,0.5700444605188926,1.3220912674518595,4.1104844482174965,311,Fault,PACK_87,RM_34,0,0.4,Normal
BAT_255,2025-10-04 14:55:51.587034,13.647453610724344,64.73097338268451,11.488368938672743,17.684290446094334,20.659740021925845,41.55508387089709,2345,53.53947548476373,11.260579308198189,21.353609434985703,0.39038779986745115,0.8825105177820354,3.524366858753303,1863,Warning,PACK_72,RM_50,1,0.58,Normal
BAT_231,2025-08-26 22:59:29.134444,82.2403626030308,90.06251733973659,10.077088770048741,19.89215343501533,51.638238511662905,44.42817111282989,5379,54.71901227245817,11.45297556038268,49.99812720984571,0.5866274695861501,1.1968933425018005,4.784088038055968,1212,Warning,PACK_80,RM_23,0,0.42,Normal
BAT_231,2025-09-14 17:13:41.148342,97.12962965601635,63.28240809481925,6.792165674245428,15.55727385855484,54.615800787300905,27.50352671957281,4321,44.03770922750569,27.955347229762477,47.9054016871706,1.4010153198800206,1.1167586723975593,4.118422935928102,1666,Warning,PACK_87,RM_38,1,0.49,Fast
BAT_229,2025-09-24 23:10:42.856534,96.68771292466897,62.83490314553567,12.44269383970845,5.102510291839273,42.96767753148704,18.71805196765009,4086,46.152276226029734,14.426260681042981,44.93473640406754,0.27916193823204477,1.1787422399274048,11.761485899753282,2519,Fault,PACK_46,RM_12,1,0.13,Normal
BAT_123,2025-10-15 00:29:16.390718,39.05168403060753,72.52307411937122,19.81673658447789,4.800194387186371,41.57222047963252,35.96094742161384,5607,57.52462513255923,24.80124151935603,36.70165168288345,0.3614057696724997,0.9378207009980433,9.2247444970713,2101,OK,PACK_84,RM_1,0,0.15,Normal
BAT_263,2025-07-20 08:38:43.553357,58.103695520316535,79.41295613021984,2.416833799983952,11.93650689618869,28.585815362606713,19.41709593935577,3385,50.413900194591335,33.526523964233974,38.747041340331634,1.4388049078079015,0.9615415873528326,13.533387296150172,590,Fault,PACK_96,RM_23,0,0.11,Normal
BAT_87,2025-08-15 06:42:56.243302,76.79061177272882,78.16361239222202,17.437416027567554,6.160593566130516,36.05864512592314,43.48126214724034,2331,47.325754067017456,34.795930593882126,38.36724593218415,1.2275064157476394,0.5057162200969523,11.074571893030596,716,Warning,PACK_55,RM_11,0,0.61,Slow
BAT_210,2025-11-21 05:08:09.556771,19.468185551970226,93.30023126821222,9.932038752428841,9.400683764633712,20.52241778039775,39.956917337123485,2040,45.84661166614289,16.231733228182797,45.1684794141929,0.42097899111221215,0.8632347129025577,3.2002964612983273,655,Warning,PACK_84,RM_43,0,0.53,Normal
BAT_14,2025-11-09 14:08:29.985195,78.07118517937747,88.2279085479411,19.790310124030253,7.2994468162783575,36.40539177629515,32.91047527569654,4506,56.555808705532655,29.120877313951148,46.431456765589026,1.3545582886758811,0.4078132269940664,3.026438836913153,1975,Fault,PACK_39,RM_26,0,0.57,Fast
BAT_145,2025-08-24 13:04:20.748390,89.3100138423989,62.954091751867495,14.545946996049887,8.024289249754492,34.74033946793193,28.918665709695453,2269,59.64572734222869,12.716247400408022,11.599949789923315,0.6676680004259057,0.7147582986460135,4.2310931169411585,984,Warning,PACK_83,RM_37,1,0.3,Fast
BAT_125,2025-07-15 05:09:58.232009,64.28400518580125,77.86516661937284,11.11345772173839,11.289820600285799,23.78513234766494,28.308994707046708,689,59.58058045029057,14.409606256444428,48.77418677515224,1.0396014340833344,0.5294318722511618,12.270473469610685,459,Warning,PACK_14,RM_41,0,0.52,Slow
BAT_118,2025-10-09 08:40:36.339707,82.91843356731292,68.34999531116448,3.3402390074869563,15.193908979032834,44.20438705171425,33.42325057189114,1003,54.471795417340644,35.550995215757276,48.899044584344075,1.036622411094007,1.0560800122713228,3.467381691334054,1473,OK,PACK_38,RM_43,1,0.57,Slow
BAT_91,2025-07-16 16:56:30.390573,98.08651398065545,69.5096136667536,18.098654184860283,3.577633855135286,39.839740984423145,25.112540349831463,1606,59.415073200995174,36.780260393587724,11.195810756899313,0.7496915283259293,0.7613465463999707,10.818430612528708,1013,Fault,PACK_67,RM_39,1,0.82,Normal
BAT_14,2025-08-03 11:52:36.687026,52.47927614540642,67.49892178695275,1.5739852705431492,9.237364516759927,46.24218200168887,31.595636349209904,2842,47.887850009766254,11.757364208246067,16.639088762616797,1.3626899236667973,0.729365689652836,5.192052742236434,565,Fault,PACK_40,RM_24,1,0.9,Fast
BAT_91,2025-10-22 18:01:15.215428,85.29014237093926,97.48716640660925,12.181263107617525,11.3314579447248,22.204209044671305,22.721082449055956,1226,44.35343002462185,16.674703861920065,41.434433308544286,1.2486546034963117,0.7763727071648625,12.24277134330807,2421,OK,PACK_59,RM_24,0,0.38,Normal
BAT_221,2025-09-08 03:14:40.090863,43.26747012390325,77.07699757010505,19.69105995473794,12.434350722247453,39.07874469567936,37.952441077110194,5611,57.224415549965876,28.7124495545587,18.776470810957182,1.3195529074526022,0.2449555826609783,3.4834908213204714,658,Fault,PACK_57,RM_26,0,0.19,Slow
BAT_137,2025-11-01 21:37:33.597766,74.22445310194853,99.6032979908156,10.427683997062665,16.57699749984648,23.43460831524443,26.45230695352558,3130,52.473101155377215,37.342262248948735,19.5025444884714,0.4717859796935273,0.9758215651872018,13.829813233570542,2445,Warning,PACK_5,RM_44,0,0.72,Normal
BAT_123,2025-09-14 14:16:20.001671,68.72854462777306,66.7179370049355,16.245520512734906,19.53253243415185,54.452541154278144,36.86378178848183,5381,46.169038619115796,38.49033893256117,12.855045757637317,0.39802214664633784,0.3840940916294359,12.656891610352789,1572,Fault,PACK_30,RM_25,1,0.13,Slow
BAT_197,2025-11-13 22:00:53.345944,31.65099691243526,85.24022880443125,4.516662337221764,17.627080154035685,20.83286264156,44.238919476604025,2623,42.31613819992415,29.045917782323198,19.586945951077052,0.6651670751507155,0.7888044705540667,14.402517562866722,293,Warning,PACK_30,RM_18,0,0.13,Fast
BAT_289,2025-08-22 07:41:08.739579,44.444076882428995,90.70065973429834,16.946209238934117,4.853671722876243,37.51103596712119,41.06517768524286,4244,43.56423620166965,17.8835165709512,45.26255145113434,0.8714102611431052,0.6882901594140112,10.688398576059592,2994,Warning,PACK_38,RM_41,0,0.58,Fast
BAT_149,2025-06-30 15:22:42.640796,91.6993981070166,62.32849039322462,13.939120780110606,13.175070519102388,38.97639427364841,29.03378544473098,827,45.049981193425396,8.28327249717826,39.70406197150857,0.8743402396597202,0.8992746989423299,7.078745449363495,2277,OK,PACK_17,RM_24,1,0.33,Fast
BAT_159,2025-10-11 00:52:27.797909,91.35682079990487,99.23832354493412,12.322598303031423,6.337133667613552,21.074842657722083,25.28963691101718,4861,53.08093522914221,36.91162539978214,36.36132314448013,1.4481573042976983,0.6805712328295037,10.298176136626179,1633,Fault,PACK_74,RM_38,0,0.13,Slow
BAT_240,2025-08-02 18:55:35.281321,47.493243085091216,70.18385654229692,6.565927921331389,19.306134268676086,43.090180048199336,29.500274082284,2223,51.406631515055025,10.661834536253025,25.29690483619941,1.3282850412800222,0.26399293422076575,3.7405776215868114,178,Warning,PACK_24,RM_31,0,0.41,Fast
BAT_276,2025-10-07 03:21:09.707033,89.93981358552979,88.72887728147411,9.377918596724701,12.938529153966318,45.55012822847371,31.352888853763705,3615,54.18613565076393,5.74768730110658,36.602332975678465,0.5107755020509123,0.7342586498149235,9.878301794712044,1647,Warning,PACK_3,RM_2,0,0.19,Normal
BAT_204,2025-11-06 15:17:58.809628,65.68756481675055,94.41267803487396,1.9612558050597273,18.2666872556093,48.825267017738646,25.00591175480806,5589,44.014050264177094,18.541879765884524,27.62826848771001,0.30107382619173695,1.0498782788684538,6.222034815803938,842,OK,PACK_93,RM_29,0,0.34,Fast
BAT_250,2025-09-12 02:08:40.021234,29.041391797589174,73.65810068897163,2.7207606331506025,15.920060626517941,31.194481315889014,40.12372353325131,3043,49.32260250636497,33.516791739495886,15.73857787428623,0.4630247755800109,1.3076882109345014,7.615072303486051,159,Warning,PACK_45,RM_32,0,0.68,Normal
BAT_269,2025-09-09 19:18:23.282543,43.078998336272264,86.09853083890435,9.707168311507273,17.503752576178545,34.64280695612432,43.5503662986696,3446,42.56128541212486,39.24744476972125,35.09769943138853,0.5319882211646657,1.1756769427242089,10.1192065058609,742,OK,PACK_78,RM_27,0,0.64,Slow
BAT_273,2025-09-29 13:02:43.306615,11.514493985926691,63.18904294397726,13.171016494471715,8.251428683332318,21.65223759729181,29.512301157896175,4634,59.53643642326448,32.02699887623856,15.761500771069471,0.39931383652946556,0.8717913454020085,14.564930732450712,2299,Warning,PACK_83,RM_34,1,0.51,Fast
BAT_1,2025-07-22 10:10:57.638611,51.30432278962163,68.7016250189697,15.476359454517958,18.206315401741925,21.753336508469893,31.666699918295798,1228,50.78353706046594,16.36232175850555,30.265907022170488,0.930712869647794,1.0140899119780236,13.824432336120951,2404,Warning,PACK_49,RM_24,1,0.23,Fast
BAT_84,2025-10-13 22:35:27.826900,14.942214485655338,82.63435368551619,16.250019170066548,8.5534900531293,29.006460916782405,42.387202885373256,700,47.26622283614319,14.018942514240075,49.12221714833511,0.2046351420215409,1.4028276154078418,11.758762452775828,598,Warning,PACK_99,RM_45,0,0.84,Fast
BAT_217,2025-09-14 21:07:07.516883,22.354508096793765,95.98335141065591,7.923688744245229,14.168116027765695,52.313698161749755,41.15173157669247,2724,59.289311711009404,16.488430412270375,40.6534316346206,0.8712239033073976,0.9372062866491482,10.167255704629767,2470,OK,PACK_100,RM_36,0,0.24,Normal
BAT_99,2025-10-26 18:42:24.853728,78.8139446484205,94.52216669521538,5.707815517153395,16.79056948732166,44.7981081824106,26.42131069940993,3593,54.95881175269008,34.11209150198475,26.573384570035792,1.1327699107229985,0.666325877943621,13.051990152925649,886,Fault,PACK_38,RM_2,0,0.61,Fast
BAT_96,2025-07-29 20:53:00.681199,65.25151924931365,72.86145818140427,17.27314635005713,2.765976850204712,22.294485256408777,19.653358747741574,859,42.05973400887751,8.940778619868981,34.929218686630506,0.35865610005591,0.911582475939394,8.995599285080054,1017,Warning,PACK_22,RM_2,0,0.87,Slow
BAT_178,2025-07-03 15:12:19.977787,71.73720669939104,98.484142623612,4.295181427170476,8.012922646040806,33.21565566174167,40.21216774209286,4152,48.43337003467721,5.41279249635144,48.22316869501263,0.8783120418147079,0.24089459411268513,13.922705385500885,120,OK,PACK_78,RM_5,0,0.16,Normal
BAT_189,2025-09-05 01:56:54.266902,50.49881762819,73.76393484045632,9.139163543810294,7.179929761622415,37.679023957206475,31.51471581381915,5433,57.4124749665321,33.10200914827119,48.66186390993627,0.8600029750149745,0.32939166650615415,12.956960723066643,1963,OK,PACK_42,RM_12,0,0.51,Normal
BAT_238,2025-11-02 08:27:53.980824,68.3095280351109,93.57928989284645,7.757260261180785,6.598282349058507,29.733196713334177,24.45007618229195,1545,57.87321222797515,16.963611177970286,18.273704958708304,0.8884805671852942,0.6340176880059751,9.308762822091744,1052,Warning,PACK_96,RM_25,0,0.75,Normal
